"Reference","Left","KWIC","Right"
"doc#27","nó briocht a bhí sé a rá . </s><s> An fear bocht . </s><s> Ní bhfaigheadh sé aon suaimhneas go deo agus an bháirseach anuas air , mar sin cad","a","dhein sé , mo Thuimidín groí , ach altóirín a thógáil dó féin amuigh ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann a théadh"
"doc#27","sé aon suaimhneas go deo agus an bháirseach anuas air , mar sin cad a dhein sé , mo Thuimidín groí , ach altóirín","a","thógáil dó féin amuigh ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann a théadh sé gach maidin chun a phaidreacha a rá . </s><s> Agus"
"doc#27","sin cad a dhein sé , mo Thuimidín groí , ach altóirín a thógáil dó féin amuigh ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann","a","théadh sé gach maidin chun a phaidreacha a rá . </s><s> Agus mar le paidreacha ! </s><s> A Mhaighdean go deo . </s><s> Bhíothas dá rá nach"
"doc#27","groí , ach altóirín a thógáil dó féin amuigh ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann a théadh sé gach maidin chun","a","phaidreacha a rá . </s><s> Agus mar le paidreacha ! </s><s> A Mhaighdean go deo . </s><s> Bhíothas dá rá nach paidreacha in aon chor a bhí iontu ach"
"doc#27","a thógáil dó féin amuigh ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann a théadh sé gach maidin chun a phaidreacha","a","rá . </s><s> Agus mar le paidreacha ! </s><s> A Mhaighdean go deo . </s><s> Bhíothas dá rá nach paidreacha in aon chor a bhí iontu ach Fiannaíocht . </s>"
"doc#27","ar an sliabh . </s><s> Ní mar mhagadh atáim . </s><s> Agus is ann a théadh sé gach maidin chun a phaidreacha a rá . </s><s> Agus mar le paidreacha ! </s><s>","A","Mhaighdean go deo . </s><s> Bhíothas dá rá nach paidreacha in aon chor a bhí iontu ach Fiannaíocht . </s><s> Ar m'' anam . </s><s> '' Ar seilg dúinn ar"
"doc#27","maidin chun a phaidreacha a rá . </s><s> Agus mar le paidreacha ! </s><s> A Mhaighdean go deo . </s><s> Bhíothas dá rá nach paidreacha in aon chor","a","bhí iontu ach Fiannaíocht . </s><s> Ar m'' anam . </s><s> '' Ar seilg dúinn ar maidin cheo In imeallbhorda Locha Léin , Mar a raibh crainn"
"doc#27","in aon chor a bhí iontu ach Fiannaíocht . </s><s> Ar m'' anam . </s><s> '' Ar seilg dúinn ar maidin cheo In imeallbhorda Locha Léin , Mar","a","raibh crainn chumhra ba mhilse bláth , Is ceol gach tráth go binn ag éin ... '' </s><s> Tharlódh go bhfuil breall orm , ach nach"
"doc#27",", Is ceol gach tráth go binn ag éin ... '' </s><s> Tharlódh go bhfuil breall orm , ach nach filíocht í sin ? </s><s> Ní fhéadfá paidreoireacht","a","thabhairt uirthi . </s><s> Cad a bhí ar siúl ag Tuimidín in aon chor ? </s><s> Ag guí ar son na Féinne i dteanga a thuigfidís - nó ag guí"
"doc#27","ag éin ... '' </s><s> Tharlódh go bhfuil breall orm , ach nach filíocht í sin ? </s><s> Ní fhéadfá paidreoireacht a thabhairt uirthi . </s><s> Cad","a","bhí ar siúl ag Tuimidín in aon chor ? </s><s> Ag guí ar son na Féinne i dteanga a thuigfidís - nó ag guí ar son a anama féin ? </s><s> Tháinig"
"doc#27","<s> Ní fhéadfá paidreoireacht a thabhairt uirthi . </s><s> Cad a bhí ar siúl ag Tuimidín in aon chor ? </s><s> Ag guí ar son na Féinne i dteanga","a","thuigfidís - nó ag guí ar son a anama féin ? </s><s> Tháinig aimsir bhaint an arbhair ach go háirithe , faoi mar a tháinig an"
