"Reference","Left","KWIC","Right"
"doc#9","fás in aghaidh an lae agus a bhí in easpa ar fad , cheapas , an chéad lá a shiúlas isteach sa seid , baineadh feancadh as arís","go","tobann . </s><s> Ar an Luan an 16 Márta 1974 tharla dhá phléasc i dhá theach ósta i lár Bhirmingham a chuir scéin ar chách agus a"
"doc#9","ar chách agus a chuir an gnáth- Shasanach le báiní . </s><s> Maraíodh sé dhuine dhéag agus loiteadh na scórtha . </s><s> Tháinig deireadh","go","tobann leis an saol cuma liom-leat a bhí á chaitheamh agam féin agus na gnáthimircigh eile sa chathair íogair sin . </s><s> Ba"
"doc#9","raibh aon léargas ar Corkie ná Roscommon . </s><s> Ní le buillí a fáiltíodh romhainn ach le tost . </s><s> Bhí an iomarca aithne orainn","go","rachfaí i mbun buillí . </s><s> Neamhchosúil le hobair ar bith eile is mó den chomhbhráithreachas atá le brath i measc"
"doc#9","ar bith eile is mó den chomhbhráithreachas atá le brath i measc naibhithe bochta ná i measc oibrithe ar bith eile , cé","go","raibh an sléacht seo i ndiaidh croitheadh maith a bhaint as . </s><s> Mar sin féin ní fhéadfaí gan sondas a thabhairt don tost . </s>"
"doc#9","an sléacht seo i ndiaidh croitheadh maith a bhaint as . </s><s> Mar sin féin ní fhéadfaí gan sondas a thabhairt don tost . </s><s> Bhí sé","go","follasach sa seid nuair a chuamar isteach ar maidin . </s><s> Bhí Dave agus Allen leo fhéin suite ag bord ag léamh cuntais ar an ár . </s>"
"doc#9","fhéin suite ag bord ag léamh cuntais ar an ár . </s><s> Ba léir ón bhféachaint chrua dhorcha ina n- aghaidh gur ghoill sé orthu agus","go","raibh fearg orthu . </s><s> Bhí gach uile fhocal sna páipéir lathaí á ngríosú chun díoltais . </s><s> Bhí na '' Packies '' freisin ag léamh ,"
"doc#9","mé ag teacht amach as an seid suiminte le mála ar mo dhroim nuair a chuir sé forrán orm . </s><s> '' Wid ''s dis yere up tos ? </s><s> Can '' t evin","go","for a bleedy pint without avin the legs blown from under yez . </s><s> '' </s><s> Ní fhéadfainn freagra a thabairt air . </s><s> Ní fhéadfainn"
"doc#9",". </s><s> Ní fhéadfainn an stair a tharraingt anuas ach oiread . </s><s> Bhí na '' Brummies '' seo aineolach ar gach uile chineál staire ,","go","fiú a stair féin . </s><s> Bhí rud amháin tugtha faoi deara agam ó tháinig mé anall , sé sin , go bhféadfadh Sasanach a bheith"
"doc#9","ar gach uile chineál staire , go fiú a stair féin . </s><s> Bhí rud amháin tugtha faoi deara agam ó tháinig mé anall , sé sin ,","go","bhféadfadh Sasanach a bheith fíorbhinbeach go háirithe nuair a bhí a thír féin faoi ionsaí agus nuair a bhí a bhaile féin"
"doc#9","féin . </s><s> Bhí rud amháin tugtha faoi deara agam ó tháinig mé anall , sé sin , go bhféadfadh Sasanach a bheith fíorbhinbeach","go","háirithe nuair a bhí a thír féin faoi ionsaí agus nuair a bhí a bhaile féin faoi ionsaí ba bhinbí fós é . </s><s> Aisteach go leor ba é"
"doc#9","go háirithe nuair a bhí a thír féin faoi ionsaí agus nuair a bhí a bhaile féin faoi ionsaí ba bhinbí fós é . </s><s> Aisteach","go","leor ba é Dave a tháinig do mo chosaint . </s><s> '' Is deacair locht a chur ar aon taobh . </s><s> Tá muide ag déanamh an ruda chéanna i"
"doc#9","sin féin bhí an pléascadh ina ábhar cainte an chuid eile den tráthnóna . </s><s> Níor dhearmad pobal Bhirmingham an pléascadh","go","luath . </s><s> Bhí buíonta déagóirí ag ruaraíocht sna sráideanna ag ionsaí daoine a raibh tuin Éireannach ar a gcuid cainte . </s>"
"doc#9","ar a gcuid cainte . </s><s> Bhí tithe ósta ar nós an Mermaid agus an Antelope bánaithe mar bhí luaidreáin sa timpeallacht","go","rabhthas lena n-ionsaí le buamaí agus pléascáin . </s><s> An tÉireannach a raibh dúil ina phionta aige bhí sé fágtha ar an trá"
"doc#9","le buamaí agus pléascáin . </s><s> An tÉireannach a raibh dúil ina phionta aige bhí sé fágtha ar an trá fholamh gan cuideachta","go","minic , ina sheomra cúng . </s><s> Ní beannacht a chuir siad seo le lucht na buamála ach a mhalairt . </s><s> Ba go mall réidh a rinne chaon"
"doc#9","fholamh gan cuideachta go minic , ina sheomra cúng . </s><s> Ní beannacht a chuir siad seo le lucht na buamála ach a mhalairt . </s><s> Ba","go","mall réidh a rinne chaon dream dearmad ar an oíche scáfar úd . </s><s> Shílfeá gur imigh an fhloscaíocht de McGrew ó oíche na"
"doc#9","fhloscaíocht de McGrew ó oíche na buamála . </s><s> Stop sé de na hamhráin náisiúnta agus an chaint frith-Shasanach . </s><s> B'' fhéidir","go","raibh an bhuamáil agus an marú tar éis é a thabhairt ar a chiall . </s><s> Maidir le hÉamonn d'' imigh sé fhéin agus cúpla lóistéara"
"doc#9","bhuamáil agus an marú tar éis é a thabhairt ar a chiall . </s><s> Maidir le hÉamonn d'' imigh sé fhéin agus cúpla lóistéara eile leo","go","Londain . </s><s> Bhí déistin orthu go raibh an bhuamáil tar éis cur isteach ar a saol sóisialta , go háirithe a bhfiach ban . </s><s> Ní"
"doc#9","é a thabhairt ar a chiall . </s><s> Maidir le hÉamonn d'' imigh sé fhéin agus cúpla lóistéara eile leo go Londain . </s><s> Bhí déistin orthu","go","raibh an bhuamáil tar éis cur isteach ar a saol sóisialta , go háirithe a bhfiach ban . </s><s> Ní raibh aon chraic fanta i"
"doc#9","cúpla lóistéara eile leo go Londain . </s><s> Bhí déistin orthu go raibh an bhuamáil tar éis cur isteach ar a saol sóisialta ,","go","háirithe a bhfiach ban . </s><s> Ní raibh aon chraic fanta i mBirmingham a thuilleadh , cheap siad . </s><s> Bhris an aimsir arís faoi mar a"
"doc#9","ina puiteach ghreamaitheach i dtreo is nárbh fhéidir do chosa a tharraingt as . </s><s> Chuaigh an t- innealra freisin ar a bhá","go","rialta ach ní chloisfeá thú fhéin leis an Meisceoir ag screadaíl agus ag eascainí uair ar bith a ndeachaigh an dumper ar a"
"doc#9","agus leoraí nó J.C.B. ag iarraidh é a tharraingt amach . </s><s> Thug seo leithscéal don Mheisceoir a thaispeáint don Choirnéal","go","raibh sé ag déanamh rud éigin fónta . </s><s> Idir an dá linn is in olcas a chuaigh casacht Grimbsey . </s><s> Ó tharla nach raibh aon"
"doc#9","<s> D'' imigh Grimbsey leis i dtreo na hoifige . </s><s> Roinnt nóiméidí ina dhiaidh sin d'' fhill sé agus é ag féachaint maolchluasach","go","maith . </s><s> Ní thabharfadh an Coirnéal freagra cinnte ar bith faoin bhfeisteas báistí . </s><s> '' Mura mbeadh siad aige amárach"
"doc#9","an fear bocht i sáinn . </s><s> Ba é seo an chéad uair a hiarradh air gníomhú agus níor thaitin sé leis . </s><s> Mar sin fhéin caithfidh sé","go","raibh toradh éigin ar an toscaireacht mar tháinig boscaí wellingtons agus feistis roimh dheireadh na seachtaine . </s><s> Ba"
"doc#9","ba gheall le gasúr Grimbsey a mbronnfaí féirín air bhí sé chomh gaisciúil sin as a chuid wellingtons nua . </s><s> Mhóidigh sé","go","mba theolaí go mór iad ná na seanchinn agus chaith sé iad tar éis oibre . </s><s> Tar éis an aighnis bhig seo shocragh na fir oibre"
"doc#9","gasúr Grimbsey a mbronnfaí féirín air bhí sé chomh gaisciúil sin as a chuid wellingtons nua . </s><s> Mhóidigh sé go mba theolaí","go","mór iad ná na seanchinn agus chaith sé iad tar éis oibre . </s><s> Tar éis an aighnis bhig seo shocragh na fir oibre síos agus níor"
"doc#9","síos agus níor ardaíodar a nglór arís . </s><s> Cosúil leis an hóbó nó an fear siúil bhraith mé míshuaimhneas do mo bhualadh arís . </s><s>","Go","tobann chaill mé suim san obair thógála agus i mo chomhghleacaithe a raibh péire wellingtons in ann iad a shásamh . </s>"
"doc#9","teanntaithe isteach ag an gcathair ghríobháin seo nach raibh nuacht ar bith le fáisceadh as . </s><s> Ní fhéadfá dul","go","lár na cathrach san oíche ar fhaitíos buamaí agus bhíodh scata bootboys ag ruaraíocht timpeall ag lorg Paddies . </s><s> Ba"
"doc#9","lorg Paddies . </s><s> Ba mhinic gur ar sheanfhir mheisciúla a d'' ídídís a gcuid faltanais . </s><s> Choinnigh mé glan ar an teach lóistín","go","ham suain . </s><s> Chaith mé na tráthnónta sa teach itheacháin ag léamh an pháipéir nó sa leabharlann mar a raibh mé tar éis"
"doc#9","cheann le brionglóidí seafóideacha . </s><s> Bhí sí ard tanaí agus gruaig uirthi mar an fhiach dhubh . </s><s> Chaith sí gúnaí fada síos","go","sáil a cos agus caipín cniotáilte . </s><s> Bhí gluaiseacht mná uaisle ina siúl . </s><s> Gach tráthnóna chuaigh muid thar a chéile sa"
"doc#9",". </s><s> Bhí an teach lóistín freisin ag éirí an-chiúin . </s><s> Bhí Éamonn tar éis bailiú leis abhaile agus McGrew ar thob dul ó dheas","go","Newton Abbot mar a raibh píopaí gáis á leagan . </s><s> Thug sé ainm comhlachta dom a bhí ag fostú daoine ach shocraíos dá"
"doc#9","a raibh píopaí gáis á leagan . </s><s> Thug sé ainm comhlachta dom a bhí ag fostú daoine ach shocraíos dá n-ardóinn mo sheolta nach","go","páirt eile de Shasana a rachainn . </s><s> Bhíos tuirseach d'' obair an sclábhaí freisin . </s><s> Tá daoine ann a deir nár mharaigh obair"
"doc#9","nuair a tháinig innealtóir ó Albain ar an láithreán . </s><s> Thóg sé leis Corkie gur thosaigh ag tógáil tomhaiseanna . </s><s> Ó tharla","go","raibh Corkie geamchaoch níor thuig sé céard a bhí an tAlbanach ag rá ó cheann thall na páirce . </s><s> Seo anall an t-innealtóir"
"doc#9","a leithéid seo i dtionscail ar bith eile bheadh stailc ann ach ba sclábhaí Corkie agus bhí na scórtha cosúil leis le fáil","go","saor . </s><s> Ní raibh leigheas ag Corkie air ach imeacht leis go maolchluasach i dtreo an mheascóra . </s><s> Ní hé nár triaileadh na"
"doc#9","ach ba sclábhaí Corkie agus bhí na scórtha cosúil leis le fáil go saor . </s><s> Ní raibh leigheas ag Corkie air ach imeacht leis","go","maolchluasach i dtreo an mheascóra . </s><s> Ní hé nár triaileadh na hoibrithe a eagrú i gceardchumann . </s><s> Triaileadh . </s><s> Tháinig"
"doc#9","ar an láithreán lá amháin . </s><s> Thóg sé ainmneacha na n-oibrithe a bhí sásta a bheith páirteach ann . </s><s> Dúirt Dave","go","mbaileodh sé féin airgead ó na baill gach seachtain . </s><s> Nuair a tháinig an crú ar an tairne ní raibh ach cúpla duine sásta an"
"doc#9","éirí as an gceardchumann ar fad agus stopadh de bheith ag bailiú síntiús . </s><s> Ba ón Meisceoir a tháinig an brú ach is cinnte","go","raibh an Coirnéal taobh thiar de agus gur tháinig sé ó dhaoine níos airde ná sin fós . </s><s> Bhí na hoibrithe chomh scoilte ,"
"doc#9","orainn . </s><s> Ag dul trí cheantar measúil ar nós Solihul d'' fheicfeá trí fhuinneog gan fallaing seomra suite a bhí feistithe","go","measúil le toilg agus le cathaoireacha boga . </s><s> Fear an tí ar a sháimhín só os comhair na teilifíse daite , morc tine lasta"
"doc#9","<s> Ní raibh amuigh ach fuacht , éad , cantal agus lagmhisneach . </s><s> Shílfeá gur in aon turas a fágadh na dallóga gan tarraingt le","go","bhfaigheadh muid léargas ar an bhflaitheas a bhí ceilte orainn - flaitheas a bhí chomh gar dhúinn go bhféadfá an"
"doc#9","gan tarraingt le go bhfaigheadh muid léargas ar an bhflaitheas a bhí ceilte orainn - flaitheas a bhí chomh gar dhúinn","go","bhféadfá an fhuinneog a bhriseadh dá gcaithfeá cloch ach nach raibh sé de mhisneach ionainn an chloch fhéin a"
"doc#9","a bhriseadh dá gcaithfeá cloch ach nach raibh sé de mhisneach ionainn an chloch fhéin a chaitheamh . </s><s> Tá an tsamhail sin","go","gléineach fós i m'' intinn agus chuile uair a d'' fhéachfainn ar shnua Corkie nó ar chasacht Grimbsey thagadh tocht bróin"
"doc#9","mé féin an láithreán tógála ar fad . </s><s> Tráthnóna Luain amháin ag a leathuair tar éis a ceathair tháinig scéalta chugainn","go","raibh an Coirnéal agus an Meisceoir tar éis bailiú leo abhaile . </s><s> Chuaigh Grimbsey don doras agus thriail é . </s><s> Bhí sé faoi"
"doc#9","é . </s><s> Bhí sé faoi ghlas . </s><s> Shrocraíomar ar fad bualadh abhaile . </s><s> Níor fhan taobh thiar ach Fred chun na geataí a dhúnadh . </s><s> Bhí","go","maith agus ní raibh go holc gur thángamar isteach sa seid lá arna mhárach . </s><s> Bhí an Meisceoir ansin romhainn agus cuthach"
"doc#9",". </s><s> Shrocraíomar ar fad bualadh abhaile . </s><s> Níor fhan taobh thiar ach Fred chun na geataí a dhúnadh . </s><s> Bhí go maith agus ní raibh","go","holc gur thángamar isteach sa seid lá arna mhárach . </s><s> Bhí an Meisceoir ansin romhainn agus cuthach air . </s><s> D'' ordaigh sé do na"
"doc#9","romhainn agus cuthach air . </s><s> D'' ordaigh sé do na hoibrithe teacht le chéile os a chomhair amhail is dá mba Dia é agus labhair","go","borb leo . </s><s> Thug sé rud eicínt le déanamh do chuile dhuine ach dom fhéin agus do Grimbsey . </s><s> Sméid sé orainn é a leanacht"
"doc#9","féidir iontaobh a bheith ag éinne asaibh nó tá sibh focáilte libh . </s><s> Is féidir libh dul síos sa díog sin agus fanacht ansin","go","tráthnóna . </s><s> '' </s><s> D'' fhéachas ar an díog a bhí ag cur thar maoil le huisce . </s><s> Gach achasán dar fhulaingíos , gach"
"doc#9","síos thú fhéin ann , a chunúis chaca ! </s><s> '' </s><s> Rug mé greim ar an tsluasaid agus bhain splancracha as cloch a bhí i bhfoisceacht","go","mbeannaí Dia do chois an Mheisceora . </s><s> Léim an Meisceoir san aer . </s><s> '' Ná tabhair masla mar sin dhomsa arís , a chocbhodaláin"
"doc#9","ach as do cheann tiubh . </s><s> '' </s><s> Dhruid mé isteach i dtreo an Mheisceora gur rug mé ar phíobán arís . </s><s> Bhrúigh mé an Meisceoir siar","go","ndeachaigh sé ar chúl a chinn sa díog uisce . </s><s> '' Anois , b'' fhéidir gur mhaith leat an chuid eile den lá a chaitheamh san áit"
"doc#9",". </s><s> '' Céard seo atá ar siúl agaibh , istigh sa gcaintín i lár an lae ? </s><s> '' </s><s> '' Táimid ag fágáil sláin agat , '' arsa Grimbsey","go","searbhasach , '' agus maidir le do shaoiste gheobhaidh tú é ar a thóin sa díog . </s><s> '' </s><s> '' Céard seo ? </s><s> '' arsa an Coirnéal agus rinne"
"doc#9","de na hoibrithe bailithe timpeall air . </s><s> Ligeamar cúpla liú asainn agus chroitheamar ár ndorn leo . </s><s> Ar an mbus a chuamar","go","lár na cathrach . </s><s> Chaith muid an chuid eile den lá ag ól i bpub darbh ainm The Horse and Tram . </s><s> Dá mhéad dár ólamar ba mhó a d''"
"doc#9","níos mó a iarraidh ar chara ar bith . </s><s> An lá dár gcionn thug mé m'' aghaidh ar Londain áit a bhfuair mé ticéad aon bhealaigh","go","Páras . </s><s> Caibidil a hOcht </s><s> Tharraing an traein isteach ag an Gare de Nord ag a hocht a chlog ar maidin . </s><s> Bhí mé i bPáras faoi"
"doc#9","litríochta agus na healaíne , ionad faisin agus beadaíochta agus cibé rud nua a bhíonn i mbéal an phobail . </s><s> Éinne a théann","go","Páras agus é óg fanann cuimhne na cathrach sin go gléineach ina chuimhne go deo . </s><s> Inniu féin is maith is cuimhneach liom an"
"doc#9","beadaíochta agus cibé rud nua a bhíonn i mbéal an phobail . </s><s> Éinne a théann go Páras agus é óg fanann cuimhne na cathrach sin","go","gléineach ina chuimhne go deo . </s><s> Inniu féin is maith is cuimhneach liom an spleodar a bhí fúm ag fágáil an stáisiúin dom an"
"doc#9","nua a bhíonn i mbéal an phobail . </s><s> Éinne a théann go Páras agus é óg fanann cuimhne na cathrach sin go gléineach ina chuimhne","go","deo . </s><s> Inniu féin is maith is cuimhneach liom an spleodar a bhí fúm ag fágáil an stáisiúin dom an mhaidin sin i mí an Aibreáin"
"doc#9","ghorm gan smál . </s><s> Shiúil mé liom trí na sráideanna agus mearbhall i mo cheann . </s><s> Bhí na siopaí á n-oscailt agus na húinéirí","go","díograiseach i mbun a gcuid oibre . </s><s> Os comhair an tsiopa seo bhí báicéara ag cur arán úr ar thralaí . </s><s> Os comhair an tsiopa"
"doc#9","bhí neart dóchais . </s><s> Níor theastaigh uaim ach maide siúil agus cat agus bheadh mé cosúil le Dick Wittington ar a bhealach","go","Londain . </s><s> Cé nár thuig mé focal dá dteanga thaitin na Francaigh liom ó thús . </s><s> Bhí mianach ar leith ag an uile dhuine nach"
"doc#9","dá dteanga thaitin na Francaigh liom ó thús . </s><s> Bhí mianach ar leith ag an uile dhuine nach raibh ag a mhacasamhail i Sasana","go","fiú an glantóir sráide lena shluasaid leathan agus a scuab . </s><s> D'' fhéach chuile shórt chomh glan ó na páirceanna poiblí"
"doc#9","agus meon di , ó na Tuilleries go dtí an L '' Odean , ón L '' Opera go dtí an L '' Arc de Triomphe . </s><s> Agus bhí stair na gcéadta bliain","go","follasach ansin os do chomhair amach greanta i ndeilbh agus in áirsí , chomh fada siar le haimsir Shéarlais Mhóir , anonn"
"doc#9","céad gallógach muid a chloí . </s><s> Chaith mé bunáite an lae i mo shuí cois na Séine ag féachaint ar an loingeas ag gluaiseacht","go","stádúil tríd an uisce ciúin . </s><s> Níor neamhchosúil leis an Life í , cheapas , ina dreach ach nach bhfaightear an oiread"
"doc#9","í , cheapas , ina dreach ach nach bhfaightear an oiread traimpeanna cois Life is a fhaightear cois Séine . </s><s> Bhíodar anseo","go","rábach agus cuireadh forrán orm ar a laghad deich n-uaire . </s><s> Nuair a thuigeadar nach raibh aon chreach agam ligeadar dom . </s>"
"doc#9",", as sin go dtí an Bastille agus an lá caite agam ag siúl na gcéibheanna ó Chatelet go dtí an Quay de Berry . </s><s> Ní hionadh","go","raibh mo chosa liúnta gearrtha ón gcoisíocht . </s><s> Sínte ar mo leaba chualas duine d'' fhoireann an ósta ag glanadh taobh"
"doc#9","ó cheantar Vosges ab ea í agus bhí sí i bPáras le sé mhí . </s><s> Sofia ab ainm di . </s><s> Bhí an ghráin aici ar an áit agus b'' fhada léi","go","bhfillfeadh sí abhaile . </s><s> Bhí a hathair agus a máthair scartha agus í ina haonar sa saol . </s><s> D'' inis sí é sin dhom i"
"doc#9","i ndroch-Bhéarla agus í ina suí ar íochtar na leapa fad a bhí mise ag beadaíocht le mo chosa . </s><s> Níor dheacair a thuiscint","go","raibh Sofia bhocht chomh huaigneach liom féin . </s><s> Bhí beogacht agus mánlacht iontach inti , tréith atá go láidir i mná na"
"doc#9","a thuiscint go raibh Sofia bhocht chomh huaigneach liom féin . </s><s> Bhí beogacht agus mánlacht iontach inti , tréith atá","go","láidir i mná na Fraince . </s><s> Nuair a chuala sí nach raibh aon phost seasta agam chomhairligh sí dhom dul chuig oifig"
"doc#9","seasta agam chomhairligh sí dhom dul chuig oifig fostaíochta ar an mBoulevard Raspaile an lá dár gcionn . </s><s> Gheall mé","go","ndéanfainn sin . </s><s> D'' fhan mé i mo dhúiseacht ar feadh i bhfad sul má thit mo chodladh orm . </s><s> Bhí mo shuan lán de bhrionglóidí"
"doc#9","chása . </s><s> Bhraith mé níos saoire anois . </s><s> Bhí an aimsir mar a d'' iarrfá í agus bhí mé in ardghiúmar . </s><s> Bhí rud eicínt á thuar dom","go","raibh eachtraí móra le cur dhíom agam , eachtraí nár tharla d'' aon Éireannach eile riamh ó aimsir Aodh Uí Dhónaill . </s><s> Chuas"
"doc#9","lomlán le scoláirí eachtrannacha de gach cineál nuair a bhuaileas an doras isteach . </s><s> Meiriceánaigh ab ea a mbunáite ach","go","raibh scaipeadh maith Gearmánach , Sualannach , agus Sasanach ina measc freisin . </s><s> Ó m'' obair bhuildeála agus ospidéil"
"doc#9","m'' áit sa líne ach b'' fheitheamh fada ar chosa laga é . </s><s> Nuair a shroicheas an cuntar sprochlaíos amach i ndroch-Fhraincis","go","raibh post uaim . </s><s> D'' fhéach an t-oifigeach orm amach thar bharr na spéacláirí , féachaint thuirseach mar is dual don"
"doc#9","ne suis plus . </s><s> Ní raibh mé i mo dhiabhal ceart nó gur tugadh '' professor '' orm , arsa mise liom fhéin . </s><s> D'' éirigh liom a rá leis","go","ndeachaigh mé ag an ollscoil san oíche , rud a dhéanfadh '' professor '' dom . </s><s> Deargéitheach a bhí anseo , ar ndóigh , ach"
"doc#9","roimh ré agus litir ó fhostóir sula n-eisítear a leithéid sa tír seo . </s><s> '' </s><s> '' Mura raibh agat de dhea-scéala ach é , '' arsa mise","go","diomúch . </s><s> D'' fhágas an státseirbhíseach sáraithe ina oifig phlúchta agus mé faoi ghruaim . </s><s> An spleodar agus an t-ardú"
"doc#9","? </s><s> Cérbh é an státseirbhíseach stálaithe a d'' eitigh post dom mar gheall ar phíosa páipéir ? </s><s> Tógann an t-easpag , an sagart","go","fiú an státseirbhíseach is ísle balla timpeall air fhéin lena chumhacht agus a ghradam a chosaint . </s><s> Tar éis"
"doc#9","céad caoga frainc ar a raibh anraith , lacha , sceallóga prátaí , sú milis , cáise agus buidéal fíona . </s><s> D'' ith mé an oiread","go","raibh mé réidh le pléascadh . </s><s> Le mo dhea-mhéin a chur in iúl don patron thug mé deich frainc le cois dhó . </s><s> Ansin luigh mé"
"doc#9","shástacht . </s><s> Bhí mé thar a bheith sásta leis an mbeart a bhí curtha i gcrích agam . </s><s> D'' fhan mé sa gcaife ag ligean mo scíthe nó","go","raibh brothall mór an lae thart . </s><s> Ag timpeall a cúig a chlog thug mé m'' aghaidh ó dheas ar an tuath . </s><s> Chuaigh mé thart an Pont"
"doc#9","imithe chomh maith . </s><s> Chomh fada is a bhain sé liomsa ní raibh neart air ach dul ag gadaíocht mura bhfaighinn fostaíocht","go","luath . </s><s> Mar sin nuair a bhí greim bricfeasta ite agam chuaigh mé amach ag spaisteoireacht arís . </s><s> An Satharn a bhí ann agus"
"doc#9","agus bhí scaipeadh maith daoine sna sráideanna . </s><s> De bharr a gcomhluadair níor bhraith mé chomh tréigthe is a shamhlófá . </s><s>","Go","deimhin níl rud níos breátha liom na siúl trí chathair mhór cosúil le Páras ina bhfuil an oiread sin meascán ciníocha ann"
"doc#9","agus crónaí a chur sna spéirmhná úd nach bhfuil a samhail le fáil in aon áit eile . </s><s> I bPáras féachann na mná i gcónaí dathúil","go","fiú an dream is coitianta acu agus bhí an dream deireanach seo go flúirseach ann ag cur cathaithe ar mo leithéidese . </s><s> Dá"
"doc#9","in aon áit eile . </s><s> I bPáras féachann na mná i gcónaí dathúil go fiú an dream is coitianta acu agus bhí an dream deireanach seo","go","flúirseach ann ag cur cathaithe ar mo leithéidese . </s><s> Dá mbeadh airgead agam cá bhfios nach ngéillfinn dóibh ? </s><s> Le cabhair"
"doc#9","agus bhain mé an Boulevard St. Michel amach gan clóic ar bith . </s><s> Ar an tsráid seo tharla eachtra dom a dhingnigh i m'' aigne","go","bhfuil cinniúint an duine faoi chrann smola an tarlúchaint neamhphleanáilte níos mó ná mar thugtar creidiúint dó mar"
"doc#9","a chur . </s><s> '' A rí , '' arsa mise agus mé ag cur paidir leis , '' ná loic orm anois agus cé nach mór é mo shuim i ríthe geallaimse dhuit","go","mbeidh mé i bhfad níos tuisceanaí má chuireann tú sciorta den ádh i mo leith . </s><s> '' Leis sin chuir mé mo dheich frainc deiridh"
"doc#9","chuireann tú sciorta den ádh i mo leith . </s><s> '' Leis sin chuir mé mo dheich frainc deiridh ar an rí . </s><s> Chas an firín beag buí an roth","go","gustalach . </s><s> Chuaigh sé thart agus thart agus thart agus i rith an ama sin shamhlaíos gur stop chuile shórt ag"
"doc#9","frainc ag marcaíocht ar an rí ag dul thart agus thart agus thart , an roth mór ag moilliú le gach casadh dar thug sé , ag dul","go","mall righin réidh thar an aon , an dó , an trí ... an deich , gur baineadh truisle as ag dul thar an gcuileata . </s><s> Chas an roth mór"
"doc#9","é féin ar aghaidh ar in ar éigean go dtí mo rí a bhí gléasta in éadaí dearga agus coróin óir ar an cheann gur lonnaigh","go","suaimhneach ansin . </s><s> Tharraing mé anáil dhomhain . </s><s> Dhún mé mo shúile agus d'' oscail arís iad lena chinntiú go raibh sé"
"doc#9","gur lonnaigh go suaimhneach ansin . </s><s> Tharraing mé anáil dhomhain . </s><s> Dhún mé mo shúile agus d'' oscail arís iad lena chinntiú","go","raibh sé ansin fós . </s><s> D'' iompaigh cóip na sráide i mo leith le comhghairdeachas a dhéanamh liom . </s><s> Croitheadh láimh deich n-"
"doc#9","a dhéanamh liom . </s><s> Croitheadh láimh deich n- uaire . </s><s> Buaileadh bosóga orm sa droim . </s><s> Tháinig girseach i mo leith gur phóg","go","grámhar mé ar an leiceann . </s><s> Chroith an geallghlacadóir féin lámh liom . </s><s> Sháigh mé an míle frainc i mo phóca agus theith mé"
"doc#9","sciobthaí in Éirinn is a bhí mé in ann . </s><s> Chomhlíon mé mo gheallúint do mo rí agus chuaigh mé ar an metro láithreach amach","go","Versailles . </s><s> Níl rud níos fearr do néaróga an duine ná cúpla punt a bheith ina phóca aige agus fonn taistil a bheith air ,"
"doc#9","an Aibreáin ag scaladh isteach orm bhraith mé chomh sona is a d'' fhéadfainn a bheith . </s><s> Bhí sé de chreidiúint agam ariamh","go","raibh sé ionam mé féin a tharraingt amach as na cúinní b'' aimhréidhe nuair a thit an crú ar an tairne agus thug an"
"doc#9","uasphointe a dturais . </s><s> Ní fhaca mé an oiread Seapánach riamh i mo shiúl lae . </s><s> Shiúil mé thart ach ba ghearr gur tuigeadh dom","go","m'' áit é seo le hairgead a dhiúl ó fhámaraí mar mé féin . </s><s> Ba léir sin ar na tithe itheacháin agus ar na siopaí mar bhí a"
"doc#9","a fháil . </s><s> Fuaireas seomra i ndeireadh thiar thall ar an Rue du Temple . </s><s> Deich frainc san oíche a chosain sé agus d'' fheil sé","go","breá dhomsa . </s><s> Bhí mo sheomrasa thuas i bhfíormhullach an tí . </s><s> Trí mhí a chaith mé sa teach lóistín seo agus chuir mé eolas"
"doc#9","fáin agus seachráin ar mo dhul féin , ní háirím mná coitianta agus daoine dífhostaithe . </s><s> Bhí an chuma ar an taobh amuigh","go","bhfaca sé laethanta níos sona agus maidir leis an taobh istigh ba dheacair é a idirdhealú óna liachtaí seomra lóistín"
"doc#9","ag dul suas go dtí an tríú hurlár mar a raibh mo sheomrasa . </s><s> Bhí an seomra féin beag suarach agus na ballaí chomh tanaí sin","go","gcloisfeá gach dá raibh ag siúl sa seomra ba ghaire . </s><s> Naibhí bocht ó Chamarún a bhí ansin a d'' oibrigh do bhardas na"
"doc#9","ag siúl sa seomra ba ghaire . </s><s> Naibhí bocht ó Chamarún a bhí ansin a d'' oibrigh do bhardas na cathrach . </s><s> D'' airínn ag éirí","go","fíormhoch ar maidin é timpeall a cúig a chlog agus ní fhilleadh sé abhaile arís go dtí meánoíche . </s><s> Casadh orm cúpla"
"doc#9","babhta ar an staighre é agus é gléasta i ngabairdín gorm de chuid an bhardais agus cuma ghruama air . </s><s> Bhíodh sé ar meisce","go","minic agus bealaí na leathgheilte á gcleachtadh aige agus é i bhfad ó spéartha gorma a thír dúchais . </s><s> B'' fhurasta aithint"
"doc#9","i mo chraiceann gach uair dár dhran sé liom . </s><s> '' An Ainsprid '' an leasainm a bhaist mé air , i m'' intinn féin ar ndóigh . </s><s> Cé","go","raibh sé de dhualgas air na héadaí leapa a athrú agus na seomraí a ghlanadh ba léir ó mo sheomra féin nár thóg sé a chuid"
"doc#9","grian riamh iontu , leis na daoine a lonnaigh iontu . </s><s> Tá filíocht ina leithéid nach dtuigfeadh an dara fear . </s><s> Is teolaí","go","mór iad ná na bruachbhailte fuara lena dtithe leathscoite . </s><s> Tá daonnacht an bhochtanais in áit amháin agus gan ach"
