"Reference","Left","KWIC","Right"
"doc#30",", agus tharlódh fós go mbeadh fonn air a ghnó a chaitheamh san aer agus imeacht le fán an tsaoil mar a dhéanann an óige . </s><s>","Go","deimhin , is minic a chuimhnigh sé ar a leithéid is na turasóirí gránna seo a chur in ainm an diabhail . </s><s> Fós féin , níorbh aon"
"doc#30","féin , níorbh aon tslí é seo le beannú do dhuine i gcompord a bhotha féin . </s><s> '' Voil , gan amhras , '' arsa an potaire , '' b'' fhearr","go","mór liom óige shoilbhir shuairc a bheith agam anois agus a bheith sona suaimhneach i mo sheanaois dom i gcionn trí scór"
"doc#30","eolas maith aige ar áireamh dóchúlachta agus ar sheansanna an mhargaidh . </s><s> Ní raibh de chreideamh sa neach seo aige ach","go","raibh cuma an údaráis air agus gothaí daingne ar a iompar . </s><s> Bhuafadh duine geall ar na capaill ar rud ba lú ná é . </s><s> '' Sa chás sin"
"doc#30","ar a iompar . </s><s> Bhuafadh duine geall ar na capaill ar rud ba lú ná é . </s><s> '' Sa chás sin , '' ar seisean , '' roghnód sonas na seanaoise ,","go","raibh maith agat . </s><s> '' Leis sin , thóg mo dhuine leabhar beag nótaí amach as a phóca , dhein scribleáil éigin ann , bheannaigh"
"doc#30","éigin ann , bheannaigh don photaire agus d'' imigh leis an doras amach . </s><s> Bhí measta ag an bpotaire , gan amhras , gur dócha","go","raibh óige shásúil ar a laghad i ndán dó , agus meánaois shocair , agus go raibh deimhne anois aige go mbeadh aois mhaith"
"doc#30",". </s><s> Bhí measta ag an bpotaire , gan amhras , gur dócha go raibh óige shásúil ar a laghad i ndán dó , agus meánaois shocair , agus","go","raibh deimhne anois aige go mbeadh aois mhaith mhór roimhe amach , pé in Éirinn é . </s><s> Roinnt blianta ina dhiaidh sin bhí sé"
"doc#30","gan amhras , gur dócha go raibh óige shásúil ar a laghad i ndán dó , agus meánaois shocair , agus go raibh deimhne anois aige","go","mbeadh aois mhaith mhór roimhe amach , pé in Éirinn é . </s><s> Roinnt blianta ina dhiaidh sin bhí sé fós ag gabháil don"
"doc#30",", pé in Éirinn é . </s><s> Roinnt blianta ina dhiaidh sin bhí sé fós ag gabháil don photadóireacht , agus a ghnó ag dul ar aghaidh","go","héiritheach . </s><s> Thug a chuid fostaithe faoi deara go mbíodh an potaire ag portaireacht go pléisiúrtha dó féin de réir mar"
"doc#30","bhí sé fós ag gabháil don photadóireacht , agus a ghnó ag dul ar aghaidh go héiritheach . </s><s> Thug a chuid fostaithe faoi deara","go","mbíodh an potaire ag portaireacht go pléisiúrtha dó féin de réir mar a bhíodh an t-am á chaitheamh . </s><s> Lá amháin , áfach ,"
"doc#30",", agus a ghnó ag dul ar aghaidh go héiritheach . </s><s> Thug a chuid fostaithe faoi deara go mbíodh an potaire ag portaireacht","go","pléisiúrtha dó féin de réir mar a bhíodh an t-am á chaitheamh . </s><s> Lá amháin , áfach , thit pota ollmhór amháin anuas den"
"doc#30","chonaic sé an fear leis an bhféasóg liath chuige agus leabhar nótaí ina ghlaic aige . </s><s> '' Gabh i leith agus gluais liom","go","beo-nó go beo ar éigean mar ba chóir dom a rá . </s><s> Tá do théarma caite . </s><s> Éirigh is cuir ort do chuid éadaigh . </s><s> Mise an Chinniúint"
"doc#30","sé an fear leis an bhféasóg liath chuige agus leabhar nótaí ina ghlaic aige . </s><s> '' Gabh i leith agus gluais liom go beo-nó","go","beo ar éigean mar ba chóir dom a rá . </s><s> Tá do théarma caite . </s><s> Éirigh is cuir ort do chuid éadaigh . </s><s> Mise an Chinniúint agus mise"
"doc#30","seacht mbliana den tréimhse caite agam . </s><s> Ní hé nach n-aithním tú . </s><s> Conas a d'' fhéadfainn dearmad a dhéanamh ort ? </s><s> Shíl mé","go","raibh breis agus leathchéad bliain fós agam go furasta . </s><s> Tá breall ort is baolach . </s><s> '' '' Ní thuigim go rómhaith cad tá i"
"doc#30","nach n-aithním tú . </s><s> Conas a d'' fhéadfainn dearmad a dhéanamh ort ? </s><s> Shíl mé go raibh breis agus leathchéad bliain fós agam","go","furasta . </s><s> Tá breall ort is baolach . </s><s> '' '' Ní thuigim go rómhaith cad tá i gceist agat ? </s><s> '' arsa an Chinniúint , arsa an Bás , agus"
"doc#30","a dhéanamh ort ? </s><s> Shíl mé go raibh breis agus leathchéad bliain fós agam go furasta . </s><s> Tá breall ort is baolach . </s><s> '' '' Ní thuigim","go","rómhaith cad tá i gceist agat ? </s><s> '' arsa an Chinniúint , arsa an Bás , agus roic go tiubh ar a éadan . </s><s> '' Ach thuigeas uait , '' arsa"
"doc#30",". </s><s> Tá breall ort is baolach . </s><s> '' '' Ní thuigim go rómhaith cad tá i gceist agat ? </s><s> '' arsa an Chinniúint , arsa an Bás , agus roic","go","tiubh ar a éadan . </s><s> '' Ach thuigeas uait , '' arsa an potaire , fuil ina caisí óna chloigeann , smionagar an phota ina thimpeall"
"doc#30","ar a éadan . </s><s> '' Ach thuigeas uait , '' arsa an potaire , fuil ina caisí óna chloigeann , smionagar an phota ina thimpeall , ''","go","mbeadh seanaois faoi shéan is faoi shuaimhneas agam . </s><s> Nárbh é sin an margadh ? </s><s> '' '' Ach cé dúirt go raibh an fhírinne á"
"doc#30","an phota ina thimpeall , '' go mbeadh seanaois faoi shéan is faoi shuaimhneas agam . </s><s> Nárbh é sin an margadh ? </s><s> '' '' Ach cé dúirt","go","raibh an fhírinne á hinsint agam ? </s><s> '' arsa an Chinniúint , arsa an Bás , agus é ag gluaiseacht faoina dhéin . </s><s> AN DEALBH </s><s> Bhí"
"doc#30",". </s><s> Is beag duine a thagadh chuici chun cuairt a thabhairt uirthi . </s><s> Nuair a thagadh bhíodh aghaidh fhada orthu agus dobrón","go","sála . </s><s> Bhíodh siad ag monabhar os a comhair agus ag méarnáil cloch . </s><s> Uaireanta chaitheadh daoine iad féin ag a cosa ag"
"doc#30","nár mhiste tamall grinn nó spraoi . </s><s> Lá amháin thuirling beach ar a leiceann . </s><s> Dhein a sciatháin bheaga mhaotha a chuimilt","go","cigilteach fan a grua . </s><s> D'' iompaigh sí a ceann go mall i dtreo na gaoithe le súil is go n-imeodh an bheach . </s><s> Ní hionadh gur go"
"doc#30","beach ar a leiceann . </s><s> Dhein a sciatháin bheaga mhaotha a chuimilt go cigilteach fan a grua . </s><s> D'' iompaigh sí a ceann","go","mall i dtreo na gaoithe le súil is go n-imeodh an bheach . </s><s> Ní hionadh gur go mall a ghluais sí mar bhí cruas ina muineál"
"doc#30","a sciatháin bheaga mhaotha a chuimilt go cigilteach fan a grua . </s><s> D'' iompaigh sí a ceann go mall i dtreo na gaoithe le súil is","go","n-imeodh an bheach . </s><s> Ní hionadh gur go mall a ghluais sí mar bhí cruas ina muineál de dheasca bheith ina seasamh ansin gan"
"doc#30","go cigilteach fan a grua . </s><s> D'' iompaigh sí a ceann go mall i dtreo na gaoithe le súil is go n-imeodh an bheach . </s><s> Ní hionadh gur","go","mall a ghluais sí mar bhí cruas ina muineál de dheasca bheith ina seasamh ansin gan bogadh leis na blianta . </s><s> D'' iompaigh"
"doc#30","a ghluais sí mar bhí cruas ina muineál de dheasca bheith ina seasamh ansin gan bogadh leis na blianta . </s><s> D'' iompaigh ar ais","go","mall arís agus d'' fhan mar a raibh . </s><s> Tharla go díreach ag an am sin , mar a tharlaíonn i gcónaí ar ócáidí mar seo , go raibh"
"doc#30","bheith ina seasamh ansin gan bogadh leis na blianta . </s><s> D'' iompaigh ar ais go mall arís agus d'' fhan mar a raibh . </s><s> Tharla","go","díreach ag an am sin , mar a tharlaíonn i gcónaí ar ócáidí mar seo , go raibh cailín óg ag siúl na slí lena deartháir óg . </s><s> Bhí sí"
"doc#30","ar ais go mall arís agus d'' fhan mar a raibh . </s><s> Tharla go díreach ag an am sin , mar a tharlaíonn i gcónaí ar ócáidí mar seo ,","go","raibh cailín óg ag siúl na slí lena deartháir óg . </s><s> Bhí sí ar ala na huaire sin ag ardú a láimhe chun é a bhualadh ar chúis éigin"
"doc#30","na slí lena deartháir óg . </s><s> Bhí sí ar ala na huaire sin ag ardú a láimhe chun é a bhualadh ar chúis éigin de na gnáthchúiseanna","go","mbuaileann deirfiúracha níos sine deartháireacha níos óige nuair a thug sí faoi deara aghaidh na deilbhe ag casadh . </s><s> In"
"doc#30","suas bhí aghaidh na deilbhe ag casadh ar ais . </s><s> Ní gá a rá gur bhain siad as na reatha siar abhaile ag scaipeadh an scéil","go","raibh a ndealbh áitiúil féin ag bogadh . </s><s> Ba ghearr go raibh a cáil ar fud na dúiche . </s><s> Nuair a tháinig an baile go léir amach"
"doc#30","gá a rá gur bhain siad as na reatha siar abhaile ag scaipeadh an scéil go raibh a ndealbh áitiúil féin ag bogadh . </s><s> Ba ghearr","go","raibh a cáil ar fud na dúiche . </s><s> Nuair a tháinig an baile go léir amach thoiligh sí lúbadh beagán chun tosaigh . </s><s> Nuair a"
"doc#30","an scéil go raibh a ndealbh áitiúil féin ag bogadh . </s><s> Ba ghearr go raibh a cáil ar fud na dúiche . </s><s> Nuair a tháinig an baile","go","léir amach thoiligh sí lúbadh beagán chun tosaigh . </s><s> Nuair a chuaigh an scéal thar theorainn an chontae bhí sí sásta steip"
"doc#30","teacht níor mhiste léi súil a chaochadh anois is arís mar bhí ainm na flaithiúlachta riamh ar Éirinn agus níor mhaith léi","go","rachadh daoine abhaile faoi dhíomá . </s><s> Caithfear a rá , áfach , go raibh roinnt daoine ann nach bhfaca aon cheann ar bith de"
"doc#30","na flaithiúlachta riamh ar Éirinn agus níor mhaith léi go rachadh daoine abhaile faoi dhíomá . </s><s> Caithfear a rá , áfach ,","go","raibh roinnt daoine ann nach bhfaca aon cheann ar bith de na cleasanna seo uaithi in ainneoin gur tháinig siad lá"
"doc#30","seo uaithi in ainneoin gur tháinig siad lá i ndiaidh lae . </s><s> Daoine iad gan chreideamh den chuid is mó nach ngéillfeadh","go","bhféadfaí daoine a thabhairt ar ais ón mbás . </s><s> Agus b'' éigean di uair eile a cuid feirge a bhrú faoi chois nuair a dhein truán"
"doc#30","nuair a dhein truán fiosrach éigin scrúdú ar a lámha is ar a cosa féachaint an raibh poill iontu . </s><s> Ach is í a bhí sásta anois","go","raibh aird uirthi agus a hainm in airde thar dhealbha eile an tsaoil . </s><s> Ach thar aon ní eile is í a bhí sásta anois go"
"doc#30","anois go raibh aird uirthi agus a hainm in airde thar dhealbha eile an tsaoil . </s><s> Ach thar aon ní eile is í a bhí sásta anois","go","bhféadfadh sí aghaidh fhada a chur uirthi féin , nó monabhar a dhéanamh de réir mar a d'' oirfeadh , nó gol nó caoineadh a"
"doc#30","gol nó caoineadh a dhéanamh , nó a cuid gruaige a shracadh , an méid sin ar fad agus tuilleadh fairis fad is a bhí an slua seo","go","léir os a comhair ina staic agus uaigneas ina gcroí istigh . </s><s> SCÉAL CÚIG FHOCAL AR FHICHEAD </s><s> Chaith fear faire na gcnámh a"
"doc#30","an talaimh nuair a thuirlingíodh sé , ag croitheadh lámh leis na móruaisle agus ag caint leis na milliúin fíréan . </s><s> Dúradh","go","gcuireadh sé ardú meanman ar spiorad gach fir a chloiseadh é agus go raibh mná treasaosta féin i ngrá leis-cé nach"
"doc#30","agus ag caint leis na milliúin fíréan . </s><s> Dúradh go gcuireadh sé ardú meanman ar spiorad gach fir a chloiseadh é agus","go","raibh mná treasaosta féin i ngrá leis-cé nach bhféadfaí é sin a rá go poiblí . </s><s> B'' aoibhinn leo go léir a chuid"
"doc#30","ardú meanman ar spiorad gach fir a chloiseadh é agus go raibh mná treasaosta féin i ngrá leis-cé nach bhféadfaí é sin a rá","go","poiblí . </s><s> B'' aoibhinn leo go léir a chuid teachtaireachtaí gaoise . </s><s> Thagadh an t-airgead isteach go tiubh te tar éis dó"
"doc#30","fir a chloiseadh é agus go raibh mná treasaosta féin i ngrá leis-cé nach bhféadfaí é sin a rá go poiblí . </s><s> B'' aoibhinn leo","go","léir a chuid teachtaireachtaí gaoise . </s><s> Thagadh an t-airgead isteach go tiubh te tar éis dó craoladh teilifíse a"
"doc#30","bhféadfaí é sin a rá go poiblí . </s><s> B'' aoibhinn leo go léir a chuid teachtaireachtaí gaoise . </s><s> Thagadh an t-airgead isteach","go","tiubh te tar éis dó craoladh teilifíse a dhéanamh . </s><s> D'' osclaíodh seicleabhair agus sparáin agus cuntais bhainc chomh"
"doc#30","focal milis . </s><s> '' Bíodh grá agaibh do na boicht , '' a deireadh sé leis an díocas sin nach bhféadfaí a bhréagnú , '' ach cuimhnigí","go","mbeidh na boicht libh i gcónaí . </s><s> '' '' Tabhair grá don cheart agus don chóir , '' ar seisean trína challaire leis an slua , '' ach"
"doc#30","leis an slua , '' ach ná dearmad gurb é dlí an impire an ceart agus an cóir is fearr . </s><s> '' '' Ná cuir aon duine chun báis , '' ar seisean","go","sollúnta , '' ach amháin i rith an chogaidh dhleathaigh . </s><s> '' '' Ná tabhair grá do nithe saolta , '' a deireadh sé , '' ach ná"
"doc#30","grá do nithe saolta , '' a deireadh sé , '' ach ná diúltaigh don airgead ar leatsa é ó cheart . </s><s> '' Ba iad na focail seo a thug le fios","go","raibh Dia ar neamh , go raibh Dia ar talamh agus go raibh an saol mar a d'' iarr siad é a bheith . </s><s> Lá amháin d'' athraigh sé a phort"
"doc#30","a deireadh sé , '' ach ná diúltaigh don airgead ar leatsa é ó cheart . </s><s> '' Ba iad na focail seo a thug le fios go raibh Dia ar neamh ,","go","raibh Dia ar talamh agus go raibh an saol mar a d'' iarr siad é a bheith . </s><s> Lá amháin d'' athraigh sé a phort . </s><s> Ní fios conas a"
"doc#30","don airgead ar leatsa é ó cheart . </s><s> '' Ba iad na focail seo a thug le fios go raibh Dia ar neamh , go raibh Dia ar talamh agus","go","raibh an saol mar a d'' iarr siad é a bheith . </s><s> Lá amháin d'' athraigh sé a phort . </s><s> Ní fios conas a tharla seo . </s><s> Rith fola sa cheann ,"
"doc#30","aon aird ar an lá amárach . </s><s> Is leor le gach duine maitheasaí an lae inniu . </s><s> '' Níorbh aon iontas é gur thosaíodar á thréigean","go","gasta . </s><s> Cuid acu a bhagair an dlí air . </s><s> Cuid eile an chroch nó scriú na fírinne . </s><s> Cuid eile fós a dúirt gur diamhasla a chan sé . </s>"
"doc#30","éigean dó éalú i ndoircheacht na hoíche . </s><s> '' Tuigim anois , '' ar seisean , agus é fuar uaigneach ina phluais , ''s híl mé riamh","go","raibh grá acu domsa , ach is amhlaidh nach raibh grá acu ach do na rudaí deasa a dúirt mé . </s><s> '' </s><s> ÍOSA AG GOL </s><s> Agus an oíche sin"
"doc#30","aige le gol ná le caoineadh ná le screadach linbh . </s><s> Agus laethanta gearra ina dhiaidh sin nuair a fuair an rí Hearód amach","go","raibh na saoithe ón aird thoir tar éis bob a bhualadh air ghabh fearg mhór é agus chuir sé ordú amach gach páiste"
"doc#30","Bheithil a mharú . </s><s> Réab na saighdiúirí tríd an mbaile agus rug siad ar na páistí i mbaclainn a máthar , nó ina gcodladh","go","sámh , nó ag súgradh ar an talamh , agus bhain siad an cloigeann de chuid acu , na cosa de chuid eile , na hingne de chuid eile"
"doc#30","bhain siad an cloigeann de chuid acu , na cosa de chuid eile , na hingne de chuid eile le pléisiúr , nó chuir siad claíomh","go","díreach isteach ina gcroí . </s><s> Rinne siad é seo mar saighdiúirí de chuid an impire ba ea iad agus ghlac siad le horduithe mar a"
"doc#30","leanaí a maraíodh a gcorp saolta chuaigh siad ag snámh tríd an aer go dtí cibé áit a dtéann anamacha leanaí a mharaítear","go","míthrócaireach . </s><s> Agus ar a slí dhóibh tríd an aer d'' fhéach duine acu síos ar Íosa , agus thaispeáin sé a chloigeann briste"
"doc#30","fhiuchta agus d'' ubh amh aonair a raibh an t-allas ar sileadh léi . </s><s> Cuma liom , cuma duit , cuma faoi , ar seisean , b'' fhéidir","go","gcuirfimis an scraith ar an iomaire nó an búcla ar an taoibhín . </s><s> Cá bhfios ? </s><s> B'' fhéidir go múinfinn cleas nó dhó fós duit . </s>"
"doc#30","cuma faoi , ar seisean , b'' fhéidir go gcuirfimis an scraith ar an iomaire nó an búcla ar an taoibhín . </s><s> Cá bhfios ? </s><s> B'' fhéidir","go","múinfinn cleas nó dhó fós duit . </s><s> Dhera , ba bhreá liom sin , arsa mise le barr corp floisc á chuimhneamh dom mar a mhúin sé an"
"doc#30","ag trácht ar chomhrac coiligh agus shíl mé gurbh é seo an lá a ndéanfainn an fhuil a bhlaiseadh . </s><s> Dúirt mo mhúinteoirí liom","go","raibh mé chomh tiubh le Brú na Boinne agus go mbeadh orm mo bheatha a thuilleamh le neart mo dhroma is le meáchan mo ghéag"
"doc#30","é seo an lá a ndéanfainn an fhuil a bhlaiseadh . </s><s> Dúirt mo mhúinteoirí liom go raibh mé chomh tiubh le Brú na Boinne agus","go","mbeadh orm mo bheatha a thuilleamh le neart mo dhroma is le meáchan mo ghéag agus ar a laghad ar bith bhí a fhios agam go"
"doc#30","agus go mbeadh orm mo bheatha a thuilleamh le neart mo dhroma is le meáchan mo ghéag agus ar a laghad ar bith bhí a fhios agam","go","raibh Daideo do mo threorú ar an mbealach ceart . </s><s> Ní dócha go mbeadh a fhios agam go raibh bealach ceart ann go dtí gur"
"doc#30","is le meáchan mo ghéag agus ar a laghad ar bith bhí a fhios agam go raibh Daideo do mo threorú ar an mbealach ceart . </s><s> Ní dócha","go","mbeadh a fhios agam go raibh bealach ceart ann go dtí gur bualadh is gur dingeadh isteach ionam é le sail na héille is le"
"doc#30","agus ar a laghad ar bith bhí a fhios agam go raibh Daideo do mo threorú ar an mbealach ceart . </s><s> Ní dócha go mbeadh a fhios agam","go","raibh bealach ceart ann go dtí gur bualadh is gur dingeadh isteach ionam é le sail na héille is le scriú na hiongan . </s>"
"doc#30","chonaic mé mo sheanmháthair ag croitheadh na gceapairí ag an bhfuinneog ach faic ní dúirt mé le Daideo . </s><s> B'' fhearr liomsa","go","mór nuair a chuireamar ár gcrág san ithir agus nuair a thaoscamar ár gcaithníní is ár ruainíní féin aníos ón gcruinne le"
"doc#30","gach puisín bán is gach cat dubh díobh . </s><s> An beart a bhí fáiscthe riamh aige bhí an chasóg dúnta ag an mbaile air . </s><s> Thaitin sé","go","mór liomsa mar ní raibh intinn de mo chuid féin in aon chor agam . </s><s> Ba dhóigh le cuid de mo mhúinteorí nach raibh intinn duine"
"doc#30","Chumannach ba ea é fiú amháin ach shíl mise nach raibh ann ach gur chreid sé i gcothrom na Féinne do chách . </s><s> Dúirt sé liomsa","go","raibh ráflaí i mo choinne i measc an phobail chomh maith toisc gur phioc mé na míola as tuí Cháit an táilliúra ar chúl an"
"doc#30","maith toisc gur phioc mé na míola as tuí Cháit an táilliúra ar chúl an choca féir an samhradh roimhe sin . </s><s> Níor cheapas féin","go","raibh aon ní bunoscionn leis sin agus níor dhein sí siúd miú ná má ná meigeallach lena linn . </s><s> De réir mar a shileann an braon"
"doc#30","leis sin agus níor dhein sí siúd miú ná má ná meigeallach lena linn . </s><s> De réir mar a shileann an braon caitear an chloch","go","bráth a dúirt an phíopaireacht ón sceach agus cé mise le cur ina haghaidh . </s><s> Bhí níos mó tomhais ar shlite na gcomharsan ag"
"doc#30","siad corp Rachel Uí Mhurchú cúpla seachtain roimhe sin . </s><s> Níor theastaigh uaimse féachaint róghéar mar ba chuimhin liom","go","róshoiléir an tslí a raibh a hinchinn spréite ar fud an bhaill mar a bheadh leite idir na sabhaircíní ann . </s><s> B'' ait ar fad"
"doc#30","ón mac tíre nach raibh a bholg lán . </s><s> Mura raibh mise in ann mórán céille a bhaint as , bhí a fhios agam gur thuig Daideo","go","haoibhinn . </s><s> Thuig sé gach rud dá gcuirfí chuige é . </s><s> An fíor , arsa mise , go bhfuil toil dár gcuid féin againn mar a deir na"
"doc#30","a bhaint as , bhí a fhios agam gur thuig Daideo go haoibhinn . </s><s> Thuig sé gach rud dá gcuirfí chuige é . </s><s> An fíor , arsa mise ,","go","bhfuil toil dár gcuid féin againn mar a deir na draoithe , nó an bhfuil ceangal orainn ag tír , tuismitheoirí is"
"doc#30","a samhlaíodh riamh dom in aisling má chonaic mé gach re seachtain féin é . </s><s> Dúirt Daideo liom gur gleann é seo ar léadh","go","minic faoi i ndánta molta , nó ar chóir go ndéanfaí dá gceannófaí na hirisí cearta . </s><s> Seo í an áit a chuirfeadh cantal is"
"doc#30","má chonaic mé gach re seachtain féin é . </s><s> Dúirt Daideo liom gur gleann é seo ar léadh go minic faoi i ndánta molta , nó ar chóir","go","ndéanfaí dá gceannófaí na hirisí cearta . </s><s> Seo í an áit a chuirfeadh cantal is briseadh croí is aoibhneas saoil ar chroí"
"doc#30",", éasca tráth . </s><s> Sin an áit i measc na gcoillte a bhfuil an tobar as a n-ólfadh an bhean sí deoch agus í ag taisteal na gcnoc","go","domhain san oíche dá mbeadh a leithéid ann . </s><s> Níor thada sinn mura rabhamar réadach agus mura rabhamar réadach níor thada"
"doc#30",". </s><s> B'' in é an fáth a raibh mé ciúin níos minicí ná a chéile . </s><s> Bhí bratacha ar foluain ar na vaigíní ag na saighdiúirí ach ní","go","rómhaith a thuig mé na dathanna a bhí orthu . </s><s> Ba dheacair a rá i gcónaí cé leis ar bhain aon díorma saighdiúirí faoi leith"
"doc#30","a thabhairt duit mar bhí siad mór le gach aon duine díobh . </s><s> Ba é an smaoineamh a rith chugam dá mbeadh an saol bunoscionn","go","dtitfeadh an bháisteach suas ach níorbh aon sólás é an méid sin nuair a chonaic mé an crot agus an déanamh a bhí ar an"
"doc#30","gan scuchadh fós . </s><s> Ní rómhaith a thuigeann tú dlí na tíre , arsa an t-ucht bonn óir a raibh solas na tábhachta ag lonrú ann","go","hálainn . </s><s> Tá an bóthar romhat amach casta agus tá cíos ar na sméara dubha . </s><s> Nár chuala tú an nuacht ar maidin ? </s><s> Bhí a fhios"
"doc#30",". </s><s> Tá an bóthar romhat amach casta agus tá cíos ar na sméara dubha . </s><s> Nár chuala tú an nuacht ar maidin ? </s><s> Bhí a fhios agam","go","raibh intinn phrimitíbheach os ár gcomhair , intinn a chonaic na dineasáir , intinn a bhí i láthair nuair a thángthas"
"doc#30","síol , nuair a baineadh an chéad mheacan tiubh as an talamh . </s><s> B'' fhearr liom bheith ag éisteacht le ceol . </s><s> Ní dóigh liom","go","dtaitneodh an freagra sin leis an Tiarna . </s><s> Ní bheidh aon cheol ann feasta . </s><s> Tá an ceapord nua i bhfeidhm . </s><s> Ní bhaineann ceol"
"doc#30","a bhféadfadh an snas óna mbróga poll guail a shoilsiú istoíche . </s><s> Cén fáth nach bhfuil sibh ag obair , a d'' fhiafraigh sé","go","pléisiúrtha agus an gunna á chuimilt go muirneach aige ar eagla go seargfadh sé air . </s><s> Tá mise róshean agus tá an leaid"
"doc#30","guail a shoilsiú istoíche . </s><s> Cén fáth nach bhfuil sibh ag obair , a d'' fhiafraigh sé go pléisiúrtha agus an gunna á chuimilt","go","muirneach aige ar eagla go seargfadh sé air . </s><s> Tá mise róshean agus tá an leaid ró-óg . </s><s> Níl aon duine róshean ná ró-óg sa"
"doc#30",". </s><s> Cén fáth nach bhfuil sibh ag obair , a d'' fhiafraigh sé go pléisiúrtha agus an gunna á chuimilt go muirneach aige ar eagla","go","seargfadh sé air . </s><s> Tá mise róshean agus tá an leaid ró-óg . </s><s> Níl aon duine róshean ná ró-óg sa reacht nua . </s><s> Ní haon leithscéal"
"doc#30","ar na bláthanna a phiocadh as an tor aitinn . </s><s> D'' fhéadfadh an buachaill cabhrú liom . </s><s> Ní obair thorthúil í . </s><s> Ní dóigh liom","go","dtaitneodh an freagra sin leis an Tiarna . </s><s> D'' fhéadfainn an sop a chorraí istoíche go brothallach nuair a bheadh mo"
"doc#30",". </s><s> Ní obair thorthúil í . </s><s> Ní dóigh liom go dtaitneodh an freagra sin leis an Tiarna . </s><s> D'' fhéadfainn an sop a chorraí istoíche","go","brothallach nuair a bheadh mo ghéaga á síneadh agam . </s><s> Ní obair éifeachtach í . </s><s> Ní dóigh liom go dtaitneodh an freagra sin"
"doc#30","an sop a chorraí istoíche go brothallach nuair a bheadh mo ghéaga á síneadh agam . </s><s> Ní obair éifeachtach í . </s><s> Ní dóigh liom","go","dtaitneodh an freagra sin leis an Tiarna . </s><s> D'' fhéadfainn an-bhlas a fháil ó ghnáthghal leamh mo phíopa i mo chathaoir"
"doc#30","a fháil ó ghnáthghal leamh mo phíopa i mo chathaoir shúgáin i ndeireadh an lae . </s><s> Ní obair fhorásach í . </s><s> Ní dóigh liom","go","dtaitneodh an freagra sin leis an Tiarna . </s><s> Más mar sin atá , arsa Daideo agus greim daingean ar an roth stiúrtha i gcónaí"
"doc#30",". </s><s> Abair leat . </s><s> Más mar sin atá , arsa Daideo arís agus greim níos daingne fós á bhreith ar an roth stiúrtha aige ionas","go","bhfaca mé báine a chuid alt ag seasamh amach mar a bheadh faoileáin ailbíneacha i measc scata préachán ann nó mar a bheadh"
"doc#30","chos leis an spaigití a thabharfadh an cat isteach nuair nach raibh teacht aige ar luch aimsir phlá . </s><s> Níor mar sin a tharla","go","díreach ná go dáiríre , ar ndóigh , ach d'' fhéadfadh gan aon doic murar íocamar an tríocha píosa airgid leo . </s><s> Is mó sin duine"
"doc#30","a thabharfadh an cat isteach nuair nach raibh teacht aige ar luch aimsir phlá . </s><s> Níor mar sin a tharla go díreach ná","go","dáiríre , ar ndóigh , ach d'' fhéadfadh gan aon doic murar íocamar an tríocha píosa airgid leo . </s><s> Is mó sin duine nach"
"doc#30","rabharmarna ag dul sa seans cibé ní is a déarfadh an ghaois nach luafad a hainm . </s><s> Ní raibh mé sásta , ach an oiread le Daideo ,","go","bhfíorófaí gach tromluí is go mbréagnófaí gach taibhreamh as seo suas . </s><s> Níorbh fhada go rabhamar ar ár mboinn arís , agus"
"doc#30","ní is a déarfadh an ghaois nach luafad a hainm . </s><s> Ní raibh mé sásta , ach an oiread le Daideo , go bhfíorófaí gach tromluí is","go","mbréagnófaí gach taibhreamh as seo suas . </s><s> Níorbh fhada go rabhamar ar ár mboinn arís , agus ba róchuma linn má bhí na"
"doc#30","sásta , ach an oiread le Daideo , go bhfíorófaí gach tromluí is go mbréagnófaí gach taibhreamh as seo suas . </s><s> Níorbh fhada","go","rabhamar ar ár mboinn arís , agus ba róchuma linn má bhí na srutháin lán go bruacha nó na bóithre uile go sleamhain"
"doc#30","gach taibhreamh as seo suas . </s><s> Níorbh fhada go rabhamar ar ár mboinn arís , agus ba róchuma linn má bhí na srutháin lán","go","bruacha nó na bóithre uile go sleamhain draoibeach . </s><s> Is cinnte go raibh cumhracht na gcrann bláthanna feadh an"
"doc#30","suas . </s><s> Níorbh fhada go rabhamar ar ár mboinn arís , agus ba róchuma linn má bhí na srutháin lán go bruacha nó na bóithre uile","go","sleamhain draoibeach . </s><s> Is cinnte go raibh cumhracht na gcrann bláthanna feadh an bhealaigh agus go raibh ceol na smól"
"doc#30","mboinn arís , agus ba róchuma linn má bhí na srutháin lán go bruacha nó na bóithre uile go sleamhain draoibeach . </s><s> Is cinnte","go","raibh cumhracht na gcrann bláthanna feadh an bhealaigh agus go raibh ceol na smól agus na spideog agus na n-éan cait nó"
"doc#30","nó na bóithre uile go sleamhain draoibeach . </s><s> Is cinnte go raibh cumhracht na gcrann bláthanna feadh an bhealaigh agus","go","raibh ceol na smól agus na spideog agus na n-éan cait nó rud éigin ag cur orainn sa tslí gur láidir nár tháinig babhta"
"doc#30","nár tháinig babhta méanfaí orm féin chomh luath sin ar maidin . </s><s> Chuaigh an mothar chomh mór sin i méid anseo is ansiúd","go","mbuaileadh géaga na gcrann flíp anois is arís ar an bhfuinneog agus phreabadh , ó am go ham , eireaball de lus éigin fada"
