"Reference","Left","KWIC","Right"
"doc#7","thíos anseo agus a tógadh istigh i nGabhla . </s><s> Ansin ní ba luaithe , a Mhary , bhí muid ag caint ar do chéad chuimhní agus","go","raibh cuimhní agat ar chlann an Éamoinn Bháin agus an tubaiste nuair a báitheadh iad . </s><s> An raibh tubaistí ar bith eile a"
"doc#7","linn ? </s><s> Ó báitheadh clann Sheáin Mháiréad fosta nuair a bhí mé thart fá cheithre bliana déag de aois , agus bhí mo chuimhne","go","maith agam air sin , ar scor ar bith . </s><s> Báitheadh iad fhéin agus Micí Bán tráthnóna amháin ar a mbealach isteach i ndiaidh a"
"doc#7","ag saothrú a mbeatha agus , creidim , an bhfuil a fhios agat , i ndeireadh a saoil is a laethaibh , an rud a d'' éirigh daofa","go","raibh sé , bhí sé scáthúil , agus bhí sé brónach . </s><s> An raibh sé i bhfad ón chladach nó an raibh siad leath bealaigh ? </s><s> Bhí siad"
"doc#7","scáthúil , agus bhí sé brónach . </s><s> An raibh sé i bhfad ón chladach nó an raibh siad leath bealaigh ? </s><s> Bhí siad leath bealaigh ,","go","díreach , idir tír mór agus Gabhla nuair a tharla sé . </s><s> Cá dtéadh siad amach as ? </s><s> An dtéadh siad as an Bhun Bheag nó thíos anseo"
"doc#7","Bheag nó thíos anseo ? </s><s> Amach as ... thíos ag an phort úr , bhuel , thíos ar an ché úr , mar a deir siad . </s><s> Théadh siad ... isteach","go","Port an Chruinn a bhí siad ag gabháil . </s><s> Agus cár bith tubaiste a d'' éirigh daofa , bhí an bád róbheag . </s><s> Níl a fhios agam caidé a"
"doc#7","sé mórán agus trí bliana déag roimhe sin ó cailleadh clann an Éamoinn Bháin , nó b'' fhéidir dhá bhliain déag , agus bhí siad","go","díreach ag fáil thar an chéad tubaiste nuair a tháinig an darna ceann , agus tá mé ag déanamh gur sin an rud a bhris an cnámh"
"doc#7","píosaí talaimh ar tír mór agus a bhogadh amach ann agus ... creidim nuair a thosaigh siad ag teacht amach an chéaduair","go","díreach go dtáinig siad amach ... gur mhaith leo teach a bheith acu ar tír mór ... nach smaointigh siad go raibh siad ag"
"doc#7","talaimh ar tír mór agus a bhogadh amach ann agus ... creidim nuair a thosaigh siad ag teacht amach an chéaduair go díreach","go","dtáinig siad amach ... gur mhaith leo teach a bheith acu ar tír mór ... nach smaointigh siad go raibh siad ag gabháil a"
"doc#7","an chéaduair go díreach go dtáinig siad amach ... gur mhaith leo teach a bheith acu ar tír mór ... nach smaointigh siad","go","raibh siad ag gabháil a thréigeadh an oileáin mar a tréigeadh é , an dtuigeann tú . </s><s> Ach , ar scor ar bith , tá sé istigh ansin"
"doc#7","liúdáin nó rud inteacht mar sin , chuirfeadh siad eangachaí agus rachadh fear amach agus chuirfeadh sé ...","go","bhfeicfeadh sé an bhfaigheadh sé beathach éisc úr , mar a déarfadh siad fhéin . </s><s> B'' é curaí céaslaí a bhí iontu , ná .. ? </s><s> Bhuel"
"doc#7","dá mbeadh siad anois ag gabháil amach , b'' fhéidir go dtí , dá mbeadh na bádaí ar feistiú amuigh ar an Pholl acu , b'' fhéidir","go","rachadh siad amach le curach céaslaí . </s><s> Ach dá mbeadh siad ag gabháil go tír mór , d'' úsáidfeadh siad na rámhaí . </s><s> Bhuel ,"
"doc#7","bádaí ar feistiú amuigh ar an Pholl acu , b'' fhéidir go rachadh siad amach le curach céaslaí . </s><s> Ach dá mbeadh siad ag gabháil","go","tír mór , d'' úsáidfeadh siad na rámhaí . </s><s> Bhuel , rachaidh muid ar an dán seo anois . </s><s> Éisteoidh muid leis an dán seo . </s><s> C '' uair a"
"doc#7","ann ? </s><s> Ó , tá sin tamalt ó shin . </s><s> Bhuel , tá sin tamalt chun gcúil , Bhuel , maidin amháin bhí mé fhéin i mo luí , i mo chodladh","go","breá sásta nó ní éirim ... níl mé tugtha d'' éirí luath ! </s><s> Agus d'' éirigh an ruaile buaile amuigh ar an bhealach mhór . </s><s> Tá a"
"doc#7","líne seo cár bith , agus dúirt mé liom fhéin ansin - ''s é an Charghas a bhí ann - '' Rachadh mé chun Aifrinn anois , ó tharla","go","bhfuil mé i mo shuí '' , ach ag pilleadh domhsa thug mise liom an peann aríst , agus níor éirigh mé go dtí go raibh an dán"
"doc#7","anois , ó tharla go bhfuil mé i mo shuí '' , ach ag pilleadh domhsa thug mise liom an peann aríst , agus níor éirigh mé go dtí","go","raibh an dán scríofa agam . </s><s> Maith mo ghirseach , maith mo ghirseach . </s><s> Right ! </s><s> D'' fhéad tú a ghabháil ina cheann anois . </s><s> Ó , a"
"doc#7","dán scríofa agam . </s><s> Maith mo ghirseach , maith mo ghirseach . </s><s> Right ! </s><s> D'' fhéad tú a ghabháil ina cheann anois . </s><s> Ó , a Dhia , fán","go","bhfeicfidh mé an bhfuil mé abalta cuimhniú a choinneáil anois air : </s><s> Galánta ansin , a Mhary , galánta . </s><s> Tá sé iontach ... </s>"
"doc#7","agus tig an leathach agus an fheamnach isteach , nuair a bheidh tú ag baint creathnaí tchífidh tú na rudaí seo uilig","go","léar ag tarlú agus ... Bhí sé furasta agamsa an dán sin a scríobh mar chaith mise mo shaol ar shiúl le mo mháthair agus le"
"doc#7","is isteach agus blas deas goirt uirthi . </s><s> Cinnte , an bhfuil oiread leacacha creathnaí ann anois is a ba ghnáth ? </s><s> Ní shílim","go","bhfuil ? </s><s> Ó , leoga tá , Leac na hUmcha , bheadh muid thoir ag Leac na hUmhcha ag baint creathnaí agus fásann slóc iontach"
"doc#7","fásann slóc iontach maith ar Leac na hUmhcha fosta , thoir faoin Chroich agus thiar ar an Mhaol Mhór agus d'' imeodh siad","go","hUmhcha ansin agus rachadh siad anonn ar Charraig an Choiscéim ó bhí oiread áiteachaí le ghabháil , an bhfuil a fhios"
"doc#7","an rud a d'' éirigh dithise , tháinig an tonn isteach bhris sé , chuaigh sé síos an leac agus thug sé leis amach í agus ach ab é","go","bhfuair sí greim ar an leathach ar an bhealach amach , bheadh sí caillte . </s><s> Choinnigh sí greim ar an leathach go dtí go"
"doc#7","ab é go bhfuair sí greim ar an leathach ar an bhealach amach , bheadh sí caillte . </s><s> Choinnigh sí greim ar an leathach go dtí","go","bhfuair sí aici fhéin agus thóg sí aníos í fhéin ar an leac aríst . </s><s> Tá ... bhí an-chontúirt ann , chaithfeá i gcónaí a bheith"
"doc#7","seo caite , agus Tommy Fleming , tá mé ag déanamh gur as Sligeach é , a b'' é ? </s><s> Sé , síos an bealach sin . </s><s> Agus chonacthas domh","go","raibh sé maith agus ba deas an rud a chluinstin aríst , cheol sé an t-amhrán '' Ar Éirinn , ní neosfainn cé hí '' , nó ainm"
"doc#7","inniu , Mary Dhónal , Máire Mhic Giolla Bhríde as thíos i Machaire an Chlochair anseo . </s><s> A Mhary , tá an oiread rudaí","go","dtiocfadh linn labhairt orthu agus go fiú ar chúrsaí búistéireachta , thiocfadh linn labhairt ar ghnaithí"
"doc#7","Giolla Bhríde as thíos i Machaire an Chlochair anseo . </s><s> A Mhary , tá an oiread rudaí go dtiocfadh linn labhairt orthu agus","go","fiú ar chúrsaí búistéireachta , thiocfadh linn labhairt ar ghnaithí bhúistéireachta - ach b'' fhéidir go ndéanfaidh"
"doc#7","orthu agus go fiú ar chúrsaí búistéireachta , thiocfadh linn labhairt ar ghnaithí bhúistéireachta - ach b'' fhéidir","go","ndéanfaidh muid é sin ar chlár amach anseo , dhéanfaidh muid é sin aríst . </s><s> Ach , a Mhary , níl fágtha againn ach bomaite go"
"doc#7","go ndéanfaidh muid é sin ar chlár amach anseo , dhéanfaidh muid é sin aríst . </s><s> Ach , a Mhary , níl fágtha againn ach bomaite","go","leith nó mar sin . </s><s> Tá mé díreach ag smaointiú ar , ag amharc isteach ar Ghabhla , caidé do chuid smaointe nuair a tchí tú é"
"doc#7","siar achan áit . </s><s> Tá sé iontach deas mar oileán le cuairt a thabhairt air . </s><s> Mar fhocal scoir , a Mhary , c '' uair a chodlaigh tú","go","deireanach i nGabhla ? </s><s> Ó , a Dhia , sin ceist mhaith , Dia mo shábháil , tá sé tamalt . </s><s> Mar sin , tá sé tamalt mar sin . </s><s> Tá sé"
"doc#7","? </s><s> nó rud inteacht . </s><s> Nach cinnte ! </s><s> Nach cinnte ! </s><s> A Mhary , bhí sé galánta labhairt leat ansin . </s><s> Faraor , tá an am reaite . </s><s> Maith","go","leor . </s><s> Ach beidh muid ag caint leat aríst fá bhúistéireacht agus rudaí mar sin ! </s><s> Ó , go sábhála Dia muid ! </s><s> Agus , a lucht"
"doc#7","ansin . </s><s> Faraor , tá an am reaite . </s><s> Maith go leor . </s><s> Ach beidh muid ag caint leat aríst fá bhúistéireacht agus rudaí mar sin ! </s><s> Ó ,","go","sábhála Dia muid ! </s><s> Agus , a lucht éisteachta , caithfidh muid a bheith ar shiúl go dtí go gcasann muid le chéile aríst . </s>"
"doc#7","agus rudaí mar sin ! </s><s> Ó , go sábhála Dia muid ! </s><s> Agus , a lucht éisteachta , caithfidh muid a bheith ar shiúl go dtí","go","gcasann muid le chéile aríst . </s><s> Slán agus beannacht . </s><s> Tá fáilte romhaibh , a éisteoirí , chuig eagrán an lae inniu de ''"
"doc#7","eile a chaitheamh ag caint liom tá Aodh Mac Laifeartaigh as na Dúnaibh . </s><s> Tá fáilte romhat isteach ar an chlár , a Hughie . </s><s>","Go","raibh maith agat , a Mhairéad . </s><s> Bhuel , mar a dúirt mé , as na Dúnaibh thú , agus tá aithne agamsa ort gur tógadh tú , nó go raibh"
"doc#7",". </s><s> Go raibh maith agat , a Mhairéad . </s><s> Bhuel , mar a dúirt mé , as na Dúnaibh thú , agus tá aithne agamsa ort gur tógadh tú , nó","go","raibh tú i do chónaí ... tá tú i do chónaí anois i gCnoc na Muirleoige , ach deir tú liom nach sin an áit ar tógadh tú ? </s><s> No ,"
"doc#7",". </s><s> Ba ghnáth le m'' athair , de réir mar a thuigim , bheith anonn is anall , ag teacht '' na bhaile fá choinne an iascaireacht -","go","háirid iascaireacht na mbradán is iascaireacht na scadán - sin an dá iasc is mó a bhí ag gabháil san am , is dóiche . </s><s> Agus"
"doc#7","is sine againn - rugadh í thall , ach rugadh an chuid eile den teaghlach sa bhaile . </s><s> Agus ... </s><s> Caithfidh sé gur áit bheag","go","maith a bhí sna Dúnaibh san am sin ? </s><s> Tá sí , tá áit bheag ann go fóill , ach tá cuid mhór daoine ina gcónaí ann . </s><s> Bhuel tá , cha"
"doc#7","den teaghlach sa bhaile . </s><s> Agus ... </s><s> Caithfidh sé gur áit bheag go maith a bhí sna Dúnaibh san am sin ? </s><s> Tá sí , tá áit bheag ann","go","fóill , ach tá cuid mhór daoine ina gcónaí ann . </s><s> Bhuel tá , cha raibh mórán ... dáiríre , cha raibh mórán fá na Dúnaibh san am"
"doc#7",", is dóiche , i ndáiríre , sin an t-am a thosaigh an áit a fhás ... ón am sin i leith , ar aghaidh . </s><s> Cha raibh a dhath eile ann . </s><s>","Go","díreach , iascaireacht is mó a bhí ann , is dóiche , agus , is dóiche , ag an am sin , bhí meath ag teacht ar iascaireacht fiú"
"doc#7","dóiche , ag an am sin , bhí meath ag teacht ar iascaireacht fiú amháin san am sin . </s><s> Cha raibh a dhath a ghabháil fá na Dúnaibh . </s><s>","Go","díreach , half-deckers ag an am sin , agus iascaireacht scadán is bradán agus sin a raibh ann . </s><s> Cha raibh mórán eile ann . </s><s> D''"
"doc#7","mhaith d'' áiteachaí eile , agus cha raibh , cha raibh mórán eile ann . </s><s> Bhuel , bhí an Bádchlós , bhí an Badchlós ansin , ceart","go","leor . </s><s> Agus bhí ... gabh mo leithscéal ... monarchan McNutts , you know - bhí siadsan ag tabhairt fostaíocht mhaith . </s>"
"doc#7","... tá cuimhne mhaith agam air sin . </s><s> Ansin , bliain amháin , naoi déag caoga is a seacht , shocraigh siad a ghabháil síos","go","Dún Mór Thoir , bhí iascaireacht mhór scadán ann ag an am . </s><s> Agus d'' fhág siad - tháinig ... bhí sé bhád as na Cealla ar fad a"
"doc#7","mhór scadán ann ag an am . </s><s> Agus d'' fhág siad - tháinig ... bhí sé bhád as na Cealla ar fad a chuaigh síos - agus tharla sé","go","dtáinig siad isteach sna Dúnaibh , fá choinne stór bia a chur ar bord , nó bhí ... bhí ... bhí ... bhí siopa ag deartháir le"
"doc#7","mór acu , agus tháinig siad isteach sna Dúnaibh ansin fá choinne stór bia a chur ar bord , agus tháinig siad isteach ,","go","díreach , an chéad lá de mhí Eanáir , naoi déag caoga is a hocht , i lár na hoíche , go díreach , an chéad cúpla uair isteach sa"
"doc#7","ar bord , agus tháinig siad isteach , go díreach , an chéad lá de mhí Eanáir , naoi déag caoga is a hocht , i lár na hoíche ,","go","díreach , an chéad cúpla uair isteach sa bhliain úr , mar a déarfá . </s><s> Agus tháinig siad '' na tí fá choinne m'' athar , thart fán"
"doc#7","; bhí sé le ... Séard a tharla ná bhí stoirm ann agus bhí siad ceangailte suas ag an ché , agus shocraigh siad a ghabháil suas","go","Port Láirge ar an fhoscadh , agus d'' fhág siad an cé thart fá ... am inteacht thart fá am dinnéara . </s><s> ... Agus bhí siad thart fá"
"doc#7","tonn í , agus bhí cúigear , yeah , bhí cúigear ar bord , agus fear amháin ar an ché . </s><s> Bhí sé le carr an skipper a thabhairt suas","go","Port Láirge . </s><s> Agus an cúigear a bhí ar bord , cailleadh ceathrar acu agus sábháladh fear amháin , agus ... eh ... an fear a"
"doc#7","fhios agamsa anois , an b'' é an chéad uair a tháinig sé aníos , nó an tríú huair a tháinig sé aníos nó cár bith uair a tháinig sé","go","barr an uisce , bhí bascaed ar a barr ... a snámh ar bharr an uisce agus fuair sé greim air . </s><s> Agus bhí sé ag inse domh , fiú"
"doc#7",", bhí bascaed ar a barr ... a snámh ar bharr an uisce agus fuair sé greim air . </s><s> Agus bhí sé ag inse domh , fiú amháin aige sin ,","go","raibh deacracht mhillteanach acu é a thabhairt isteach sa bhád , bhí an lá chomh garbh sin . </s><s> So , sin ... </s><s> Sin mar a cailleadh"
"doc#7","fá choinne tamailt fada . </s><s> Daoine ag tarraingt ar an teach agus mar sin de . </s><s> Scéal iontach tubaisteach , ach caithfidh sé","go","raibh saol cruaidh ansin , abair , ag do mháthair , ag tógáilt sibhse , an teaghlach agaibh a bhí ann . </s><s> Bhuel , bhí ... is"
"doc#7",", mar sin de , fágann sé an rud níos deacra . </s><s> Ach caithfidh mé a rá , an bhfuil a fhios agat , focal a thagann isteach i mo cheann","go","minic , a mbaintear úsáid mhór as nuair a bhíonn daoine ag caint faoin tseanam ná '' meitheal '' . </s><s> Agus , you know , caithfidh"
"doc#7","mhór as nuair a bhíonn daoine ag caint faoin tseanam ná '' meitheal '' . </s><s> Agus , you know , caithfidh mé a rá , gur chuidigh sin","go","mór linne . </s><s> Sin an dóigh ar mhair na daoine san am sin ... </s><s> Yeah ... bhí comharsain mhaith agus bhí daoine muinteartha"
"doc#7","maithe againn a chuidigh linn , you know , agus a thug muid ar aghaidh , mar a déarfá . </s><s> Ach bhí an ... bhí an saol cruaidh","go","leor . </s><s> Bhí . </s><s> Agus caidé , caidé , caidé a rinne tú fhéin ina dhiaidh sin ? </s><s> Bhí tú , chuaigh tú ... go Coláiste Éanna , sílim ? </s>"
"doc#7","an ... bhí an saol cruaidh go leor . </s><s> Bhí . </s><s> Agus caidé , caidé , caidé a rinne tú fhéin ina dhiaidh sin ? </s><s> Bhí tú , chuaigh tú ...","go","Coláiste Éanna , sílim ? </s><s> Bhuel , bhí mise , nuair a bhí mise ar an bhunscoil fuair mé scoláireacht go Coláiste Éanna , naoi"
"doc#7","? </s><s> Bhí tú , chuaigh tú ... go Coláiste Éanna , sílim ? </s><s> Bhuel , bhí mise , nuair a bhí mise ar an bhunscoil fuair mé scoláireacht","go","Coláiste Éanna , naoi déag seasca is a dó , chuaigh mé síos ansin , agus bhí mé ... bhí mé ansin ... rinne mé , rinne mé an"
"doc#7","achan lá . </s><s> Suas ar an bhus , agus ag teacht anuas tráthnóna . </s><s> Agus ina dhiaidh sin , an bhliain ina dhiaidh sin chuaigh mé","go","Colaiste Phádraig i nDromcondra . </s><s> Right . </s><s> Agus díreach sula dtéann muid ar aghaidh go dtí sin , do chuid deartháireacha"
"doc#7","thíos i gCaiseal , i gCo . </s><s> Thiobraid Árann . </s><s> So , tá siad scaipthe thart ... </s><s> Tá siad scaipthe ... </s><s> Tá cúpla duine sa bhaile","go","fóill . </s><s> Tá cúpla duine sa bhaile atá ag coinneáil ... </s><s> ... ag coinneáil tí ... </s><s> ... ag coinneáil tí ! </s><s> Bhuel , b'' fhéidir go"
"doc#7","go fóill . </s><s> Tá cúpla duine sa bhaile atá ag coinneáil ... </s><s> ... ag coinneáil tí ... </s><s> ... ag coinneáil tí ! </s><s> Bhuel , b'' fhéidir","go","n-éisteoimid anois le píosa ceoil , a Hughie . </s><s> Ceann de na píosaí a d'' iarr tú orm a bheith agam duit ar an chlár ná an"
"doc#7",", Pócaí Folamh is Cloigeannn Tinn ! </s><s> Cad tuige ar phioc tú an ceann seo ? </s><s> Bhuel , is minic a bhí mé fhéin ... </s><s> Bhí a fhios agam","go","ndéarfá sin ! </s><s> Á bhuel ! </s><s> Nó , tá baint aige le iascaireacht fosta . </s><s> Tá dúil mhór agam san amhrán ón chéad uair a chuala mé é ,"
"doc#7","sin , a Hughie . </s><s> Bhuel , bhí sin galánta . </s><s> Bhuel , tháinig tú ar ais ansin nuair a d'' fhág tú Coláiste Phádraig . </s><s> Dúirt tú liom","go","bhfuair tú do chéad phost múinteoireachta , agus an t-aon phost múinteoireachta i nDún na nGall . </s><s> Fuair . </s><s> Fuair mé post"
"doc#7","chomh fada siar anois nach ... is beag cuimhne atá agam air ! </s><s> Ach tá mé ansin ó shin . </s><s> Ceithre bliana is fiche . </s><s> Ach is dóiche","go","bhfuil buntáistí ag baint leis , ar dhóigh , ná ... a bheith san áit amháin i rith do shaoil , sa mhéid go gcuireann tú"
"doc#7",". </s><s> Ach is dóiche go bhfuil buntáistí ag baint leis , ar dhóigh , ná ... a bheith san áit amháin i rith do shaoil , sa mhéid","go","gcuireann tú aithne ar na daoine agus ar na páistí agus ar na tuismitheoirí - na daoine atá tábachtach sa lá atá inniu ann . </s>"
"doc#7","maith . </s><s> Agus ansin , bhuel , tá , tháinig meath ar an teanga , caithfear a rá , le bliantaí agus ... ach tá rudaí , sílim fhéin","go","bhfuil seort beodhas ag teacht isteach sa teanga aríst sa mhéid go bhfuil i bhfad níos mó suim inti anois , b'' fhéidir , ná a"
"doc#7","a rá , le bliantaí agus ... ach tá rudaí , sílim fhéin go bhfuil seort beodhas ag teacht isteach sa teanga aríst sa mhéid","go","bhfuil i bhfad níos mó suim inti anois , b'' fhéidir , ná a bhí nuair a thosaigh mise . </s><s> Agus suim i bhfad níos mó ag"
"doc#7","mise . </s><s> Agus suim i bhfad níos mó ag tuismitheoirí inti agus ... agus i bhfad níos mó suim , déarfainn , ins an chultúr","go","ginearálta , you know . </s><s> Sílim fhéin sin ar an nós . </s><s> Chuir sibhse béim mhór ar an chultúr sa scoil ... </s><s> Chuir ! </s><s> ... agus tá sin"
"doc#7","you know . </s><s> Sílim fhéin sin ar an nós . </s><s> Chuir sibhse béim mhór ar an chultúr sa scoil ... </s><s> Chuir ! </s><s> ... agus tá sin ann i gcónaí ...","go","bhfuil ceol agus drámaíocht agus rudaí mar sin . </s><s> Cuidíonn sin ... ansin leis an Ghaeilge ... </s><s> Chuir ... cuidíonn sin go mór"
"doc#7","... go bhfuil ceol agus drámaíocht agus rudaí mar sin . </s><s> Cuidíonn sin ... ansin leis an Ghaeilge ... </s><s> Chuir ... cuidíonn sin","go","mór le ... an bhfuil a fhios agat , caithfidh sé theacht ón scoil i ndáiríre , I mean , má tá tú ag fanacht le ... le"
"doc#7","... le tuismitheoirí , é a theacht ó thuismitheoirí , ní thiocfaidh sé , mar níl an t-am acu sa lá atá inniu ann . </s><s> Tá brúanna","go","leor orthu . </s><s> Ach caithfidh rud inteacht a theacht ón scoil , sílimse mé fhéin , agus chuir muid inne béim ar , ar an teanga ,"
"doc#7","mé fhéin , agus chuir muid inne béim ar , ar an teanga , agus chuir muid béim ar an cheol , agus chuir muid béim ar an chultúr ,","go","díreach . </s><s> Is bhí an t-ádh orainn , is dóiche , go raibh múinteoirí againn sa scoil a raibh ábaltacht iontu sin a dhéanamh ,"
"doc#7",", agus chuir muid béim ar an cheol , agus chuir muid béim ar an chultúr , go díreach . </s><s> Is bhí an t-ádh orainn , is dóiche ,","go","raibh múinteoirí againn sa scoil a raibh ábaltacht iontu sin a dhéanamh , agus sa ... sa ... bhí , bhí , bhí traidisiún"
"doc#7","ann ag teagasc an cheoil . </s><s> Agus rinne sé cuid mhór oibre agus chuir sé an banna ceoil ar bun , agus tá an banna ceoil ansin","go","fóill . </s><s> Agus ansin , nuair a chuir , nuair a cuireadh Scoil Cheoil ? </s><s> ? </s><s> ? </s><s> ? </s><s> ar bun , bhí muid inne ábalta tairbhe a bhaint as sin"
"doc#7","ansin , nuair a chuir , nuair a cuireadh Scoil Cheoil ? </s><s> ? </s><s> ? </s><s> ? </s><s> ar bun , bhí muid inne ábalta tairbhe a bhaint as sin de thairbhe","go","raibh na huirlisí againn . </s><s> Agus caithfidh mé ag an bpointe seo ardmholadh a thabhairt do Phádraig Ó Dochartaigh , a chuir"
"doc#7","de . </s><s> Agus nuair a chuir sé an scoil cheoil ar bun , mar a dúirt mé , bhí muid inne ábalta tairbhe a bhaint as de thairbhe","go","raibh na huirlisí againn . </s><s> Agus ... agus d'' fhás sé agus tháinig borradh ann , agus bhí muid inne , le cuidiú ó Roinn na"
"doc#7","na Gaeltachta fá choinne uirlisí a cheannacht agus mar sin de , agus níor amharc muid ar ais . </s><s> Agus tá muid anois ag cruthú","go","bhfuil an-chumas ceoil sa cheantar , agus grúpaí againn . </s><s> Grúpaí de dhaoine óga . </s><s> Thosaigh muid inne , is dóiche , b''"
"doc#7","agus anois tá daoine atá ar an mheánscoil , agus grúpaí againne ar an mheánscoil atá iontach cumasach . </s><s> Agus d'' éirigh","go","han-mhaith leofa i mbliana ag an Slógadh Náisiúnta agus bhain an grúpa , na grúpaí óga , bhain an grúpa óg anuraidh , bhain"
"doc#7","óg anuraidh , bhain siad an Slógadh Náisiúnta , agus bhain siad i mbliana aríst é . </s><s> So , ón taobh sin de , caithfidh mé a rá","go","bhfuil muid iontach sásta leis an , leis an t-athrú atá tagtha sa mhéid sin de . </s><s> Cinnte . </s><s> Agus obair mhór déanta agaibh"
"doc#7",". </s><s> Agus obair mhór déanta agaibh ansin , agus bhí mé fhéin thíos ansin ag déanamh clár raidió , agus caithfidh mé a ráit","go","bhfuil ardchaighdeán ceoil agat sa scoil . </s><s> Chaithfinn an méid sin a thabhairt daoibh . </s><s> Bhuel , tá tú fhéin san am"
"doc#7","fá choinne bliain . </s><s> Is dóiche bhí , bhuel bhí mé ag teagasc fá choinne ceithre bliana is fiche , agus caithfidh mé a rá","go","raibh dúil mhór agam sa teagasc . </s><s> Is dóiche , an dóigh a amharcann tú air sin , sé an t-aon phost a fuair mé oiliuint fána"
"doc#7",". </s><s> Is dóiche , an dóigh a amharcann tú air sin , sé an t-aon phost a fuair mé oiliuint fána choinne . </s><s> Agus thaitin an phost","go","mór liom . </s><s> Agus ... ach , is dóiche , bhí mé ag obair chomh cruaidh na blianta deireanacha is a bhí mé ó thús ama , ach cha"
"doc#7",". </s><s> Agus ... ach , is dóiche , bhí mé ag obair chomh cruaidh na blianta deireanacha is a bhí mé ó thús ama , ach cha shílim fhéin","go","raibh mé ag fáil an oiread amach as agus a ba cheart domh . </s><s> Agus bhí mé a meas dá bhfaighinn seans fáil amach go rachainn"
"doc#7","shílim fhéin go raibh mé ag fáil an oiread amach as agus a ba cheart domh . </s><s> Agus bhí mé a meas dá bhfaighinn seans fáil amach","go","rachainn amach fá choinne tamaill , fá choinne briseadh beag a fháil </s><s> ... scríste a fháil ... </s><s> Scríste a fháil . </s><s> B''"
"doc#7","an áit a bhfuil mé i láthair na huaire . </s><s> Agus tá socraithe agam bliain eile a ghlacaint de , ach níl amhras ar bith ormsa ach","go","mbeidh mé a gabháil ar ais ... gabh mo leithscéal . </s><s> Beidh tú ... Síleann tú go rachaidh tú ar ais . </s><s> Sílim go mbeidh ... is glas"
"doc#7","ghlacaint de , ach níl amhras ar bith ormsa ach go mbeidh mé a gabháil ar ais ... gabh mo leithscéal . </s><s> Beidh tú ... Síleann tú","go","rachaidh tú ar ais . </s><s> Sílim go mbeidh ... is glas iad na cnoic i bhfad uainn ! </s><s> Sin mar a bhíonn . </s><s> Sin mar a bhíonn . </s><s> Ach ... eehm"
"doc#7","ar bith ormsa ach go mbeidh mé a gabháil ar ais ... gabh mo leithscéal . </s><s> Beidh tú ... Síleann tú go rachaidh tú ar ais . </s><s> Sílim","go","mbeidh ... is glas iad na cnoic i bhfad uainn ! </s><s> Sin mar a bhíonn . </s><s> Sin mar a bhíonn . </s><s> Ach ... eehm ... díreach anois agus tú ag"
"doc#7","... díreach anois agus tú ag caint fán tsiopa , bhí baint ag bunadh do bhean chéile leis an tsiopa sin aroimhe . </s><s> B'' fhéidir","go","n-inseofá dúinn anois fá do theaghlach fhéin agus do bhean chéile . </s><s> Bhuel , bhí , bhí an siopa ina gcuid lámhasan"
"doc#7","ins an tsiopa agus bhí ochtar de theaghlach aige , agus cha raibh suim ar bith ag aon duine acu ins an tsiopa . </s><s> Mheas siad","go","raibh siad tinn den áit , go bhfuair siad go leor de . </s><s> Agus is dóiche gur sin an dóigh a raibh sé . </s><s> Bhí siad ann ó bhí siad ina"
"doc#7","de theaghlach aige , agus cha raibh suim ar bith ag aon duine acu ins an tsiopa . </s><s> Mheas siad go raibh siad tinn den áit ,","go","bhfuair siad go leor de . </s><s> Agus is dóiche gur sin an dóigh a raibh sé . </s><s> Bhí siad ann ó bhí siad ina pháistí agus d'' éirigh siad"
"doc#7","aige , agus cha raibh suim ar bith ag aon duine acu ins an tsiopa . </s><s> Mheas siad go raibh siad tinn den áit , go bhfuair siad","go","leor de . </s><s> Agus is dóiche gur sin an dóigh a raibh sé . </s><s> Bhí siad ann ó bhí siad ina pháistí agus d'' éirigh siad aníos leis an"
"doc#7","gur sin an dóigh a raibh sé . </s><s> Bhí siad ann ó bhí siad ina pháistí agus d'' éirigh siad aníos leis an tsiopa , agus is dóiche","go","bhfaca siad nach saol ar bith a bhí ann , ar dhóigh . </s><s> Agus , ansin , dhíol siadsan é i naoi déag ochtmhadh is a ceathair agus"
"doc#7",", caithfidh mé a bheith iontach ionraic fán rud , ach ab é gur sin an siopa a bhí ann , níl dabht ar bith , níl dóigh ar bith","go","gceannóinnse an siopa . </s><s> Ach bhí aithne agam ar an tsiopa , agus is dóiche , sin ceann de na fáthanna gur cheannaigh mé é . </s>"
"doc#7","agat ann ... </s><s> Tá dúil bhreá agam ann , agus táimid ag fáil ar aghaidh réasúnta maith is ... Tá na uaireantaí iontach fada ,","go","díreach , agus an obair iontach cruaidh ... san am céanna ... </s><s> Is athrú deas é ... </s><s> Tá athrú ann ... agus , you know , cuidíonn"
"doc#7","... agus , you know , cuidíonn athrú le duine ina shaol , sílim fhéin . </s><s> Cinnte . </s><s> Bhuel is dóiche gur an aithne is fearr atá ag","go","leor daoine ortsa , a Hughie , ná mar pheileadóir . </s><s> C '' uair a thosaigh tú a imirt peile ? </s><s> Bhuel , thosaigh mé a imirt , is"
"doc#7","aois anois d'' achan ghrád , ó faoi dheich suas . </s><s> Cha raibh a leithéid sin ann nuair a bhí muid inne ag éirí aníos . </s><s> Is dóiche","go","dtiocfadh liom a chuntas ar lámh amháin an méid cluichí faoi aois a bhí agam , go háirid suas go dtí na mionúir . </s><s> Tá cuimhne"
