"Reference","Left","KWIC","Right"
"doc#27",", irisí a foilsíodh i Sasana a bhí ar an mbord caife sa seomra suite ... '' </s><s> Níor léir ón alt ar ghearán an t-údar na nithe sin","go","léir le bean an tí . </s><s> Leag Ciarán uaidh na cáipéisí , chaith siar an ghloine is d'' athlíon í agus shín siar ar an tolg . </s>"
"doc#27","mór cainte ullamh aige , cúigear agallóirí ina suí roimhe nár léir dó a gceannaithe , ach ar éigean . </s><s> Samhlaíodh dó","go","raibh ceannbheart cleití á chaitheamh ag duine acu ! </s><s> Fir ba ea iad go léir agus a gcultacha Domhnaigh orthu . </s><s> Drochthús . </s>"
"doc#27","léir dó a gceannaithe , ach ar éigean . </s><s> Samhlaíodh dó go raibh ceannbheart cleití á chaitheamh ag duine acu ! </s><s> Fir ba ea iad","go","léir agus a gcultacha Domhnaigh orthu . </s><s> Drochthús . </s><s> Ach bhí a spéic ullamh aige . </s><s> Scaoilfeadh sé lena racht liriciúil"
"doc#27","a rogha brí as . </s><s> Bhí súil aige nach gcuirfí dá bhuille é le mionchaint éigin gan dealramh ná le mionsonraí gan tábhacht ;","go","dtabharfaí scóip dó , go ligfí dó fairsingiú a dhéanamh ar a chuid téamaí , go bhfáilteofaí roimh úire a mhachnaimh . </s><s> Bhí"
"doc#27","aige nach gcuirfí dá bhuille é le mionchaint éigin gan dealramh ná le mionsonraí gan tábhacht ; go dtabharfaí scóip dó ,","go","ligfí dó fairsingiú a dhéanamh ar a chuid téamaí , go bhfáilteofaí roimh úire a mhachnaimh . </s><s> Bhí súil aige nach ndéanfadh"
"doc#27","gan dealramh ná le mionsonraí gan tábhacht ; go dtabharfaí scóip dó , go ligfí dó fairsingiú a dhéanamh ar a chuid téamaí ,","go","bhfáilteofaí roimh úire a mhachnaimh . </s><s> Bhí súil aige nach ndéanfadh sé paidir chapaill den scéal : '' Samhlaíodh riamh"
"doc#27","- Caiseal Mumhan , Cathair na Gaillimhe , Cill Airne , abair ... '' Croitheann Cathaoirleach na n-agallóirí a chloigeann","go","béasach , socraíonn a cheannbheart cleití agus baineann tarrac as píopa na síochána . </s><s> Cuireann sé an píopa timpeall"
"doc#27","a cheannbheart cleití agus baineann tarrac as píopa na síochána . </s><s> Cuireann sé an píopa timpeall ansin ach '' Ní chaithim ,","go","raibh maith agat '' a deir na hagallóirí eile . </s><s> Cuimlíonn Ciarán a dhá shúil agus leanann sé ar aghaidh : '' Mar is eol dúinn ,"
"doc#27","de . </s><s> Ní leor na háiseanna sin dá fheabhas iad , i dtéarmaí na turasóireachta cultúrtha mar a shamhlaítear domsa í . </s><s> Bíonn","go","leor de thurasóirí an lae inniu ag súil le rud éagsúil , rud uathúil a bhlaiseadh - seachas caife gaelach , pionta"
"doc#27","bailéad istoíche . </s><s> Bí cinnte de rud amháin : má thagann siad go dtí an Ghaeltacht mar mhalairt ar thránna na Meánmhara ,","go","bhfuil níos mó ná scléip agus gnáth-thaithneamhachtaí ag teastáil uathu - eispéireas atá uathu ! </s><s> '' '' Céard ? </s><s> '' arsa duine"
"doc#27","atá difriúil óna ngnáthamh sibhialtachta féin ; eispéireas sainiúil a bheidh ina fhoinse inspioráide dóibh","go","brách ... '' Briseadh isteach ar shruth cainte Chiaráin nuair a dhúisigh an facs sa chúinne . </s><s> Sceith an meaisín trí"
"doc#27","a léine báine á scaoileadh aige , '' conas blaiseadh den saibhreas sin ? </s><s> '' '' Sin í an cheist ! </s><s> '' arsa duine de na hagallóirí","go","gealgháireach . </s><s> '' Rud nach bhfuil déanta go dtí seo ná fardal cuimsitheach a choimisiúnú ar acmhainní cultúrtha uile"
"doc#27","báire , ar na hacmhainní sin . </s><s> Ansin ní mór iad a bhriseadh síos ina réimsí sainspéise agus an t-eolas a bheith ar fáil","go","soiléir ach cnaipe a bhrú . </s><s> Gheofá nithe ar leac an dorais agaibh anseo sa Ghaeltacht ar díol suime don turasóir"
