"Reference","Left","KWIC","Right"
"doc#8","glaoch a chur ar an aturnae chun a uacht a réiteach . </s><s> Taispeántar an tsaint is féidir a bheith sa duine . </s><s> Déantar dearmad","go","bhfuil Seán tinn . </s><s> Níl ar intinn ag a ghaolta ach airgead a fháil dóibh féin . </s><s> Ligeann Seán air féin go bhfuil sé tar éis bás"
"doc#8",". </s><s> Déantar dearmad go bhfuil Seán tinn . </s><s> Níl ar intinn ag a ghaolta ach airgead a fháil dóibh féin . </s><s> Ligeann Seán air féin","go","bhfuil sé tar éis bás a fháil . </s><s> Tá a fhios ag an slua gur chuir sé litir ag a aturnae ag fágáil a mhaoine saolta go léir ag"
"doc#8","air féin go bhfuil sé tar éis bás a fháil . </s><s> Tá a fhios ag an slua gur chuir sé litir ag a aturnae ag fágáil a mhaoine saolta","go","léir ag Cumann Uinseann de Pól . </s><s> Socraíonn na gaolta gur cheart do Mhicil , comharsa bhéal dorais le Seán , ligean air féin"
"doc#8",". </s><s> Tarlaíonn sé seo fad agus atá an t-aturnae ag triall ar theach Sheáin . </s><s> Iarrann na gaolta ar Mhicil a rá leis an aturnae","go","bhfuil sé tagtha ar athrú intinne agus go dteastaíonn uaidh anois gach a bhfuil aige a roinnt go cúramach ar a ghaolta . </s><s> Is"
"doc#8","ag triall ar theach Sheáin . </s><s> Iarrann na gaolta ar Mhicil a rá leis an aturnae go bhfuil sé tagtha ar athrú intinne agus","go","dteastaíonn uaidh anois gach a bhfuil aige a roinnt go cúramach ar a ghaolta . </s><s> Is éasca a thomhas céard a tharlaíonn . </s><s> Deir"
"doc#8","a rá leis an aturnae go bhfuil sé tagtha ar athrú intinne agus go dteastaíonn uaidh anois gach a bhfuil aige a roinnt","go","cúramach ar a ghaolta . </s><s> Is éasca a thomhas céard a tharlaíonn . </s><s> Deir Micil leis an aturnae gach rud a fhágáil aige féin . </s><s> Tá"
"doc#8","agus gan ní ar do shlinneán agat . </s><s> Ní haon ionadh i riocht bháis tú . </s><s> BEIREANN AR AN ÉADACH LEAPAN AGUS SOCRAÍONN É I gCUMA IS","GO","NOCHTAR NA COSA ARÍS ( An Uacht , lch . </s><s> 1 ) . </s><s> Is stíl faoi leith í a d'' úsáid Máiréad go minic sa chaoi is go mbeadh ábhar na"
"doc#8","ÉADACH LEAPAN AGUS SOCRAÍONN É I gCUMA IS GO NOCHTAR NA COSA ARÍS ( An Uacht , lch . </s><s> 1 ) . </s><s> Is stíl faoi leith í a d'' úsáid Máiréad","go","minic sa chaoi is go mbeadh ábhar na ndrámaí le tuiscint go héasca ag dhaoine gan Ghaeilge nó ar bheagán Gaeilge . </s><s> Tá"
"doc#8","SOCRAÍONN É I gCUMA IS GO NOCHTAR NA COSA ARÍS ( An Uacht , lch . </s><s> 1 ) . </s><s> Is stíl faoi leith í a d'' úsáid Máiréad go minic sa chaoi is","go","mbeadh ábhar na ndrámaí le tuiscint go héasca ag dhaoine gan Ghaeilge nó ar bheagán Gaeilge . </s><s> Tá tuiscint tríd síos an"
"doc#8","ARÍS ( An Uacht , lch . </s><s> 1 ) . </s><s> Is stíl faoi leith í a d'' úsáid Máiréad go minic sa chaoi is go mbeadh ábhar na ndrámaí le tuiscint","go","héasca ag dhaoine gan Ghaeilge nó ar bheagán Gaeilge . </s><s> Tá tuiscint tríd síos an dráma idir an lucht féachana agus an"
